S No,Norms,State,Year,Vehicle Class,Value
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Tractor (Commercial),13
4,CEV STAGE IV,Tripura(9),2025,Tractor (Commercial),0
5,CEV STAGE V,Tripura(9),2025,Tractor (Commercial),0
6,NOT AVAILABLE,Tripura(9),2025,Tractor (Commercial),0
7,TREM STAGE IV,Tripura(9),2025,Tractor (Commercial),5
1,BHARAT STAGE III (CEV),Tripura(9),2025,Mobile Clinic,0
2,BHARAT STAGE VI,Tripura(9),2025,Mobile Clinic,0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Mobile Clinic,0
4,CEV STAGE IV,Tripura(9),2025,Mobile Clinic,0
5,CEV STAGE V,Tripura(9),2025,Mobile Clinic,0
6,NOT AVAILABLE,Tripura(9),2025,Mobile Clinic,0
7,TREM STAGE IV,Tripura(9),2025,Mobile Clinic,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,X-Ray Van,0
2,BHARAT STAGE VI,Tripura(9),2025,X-Ray Van,0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,X-Ray Van,0
4,CEV STAGE IV,Tripura(9),2025,X-Ray Van,0
5,CEV STAGE V,Tripura(9),2025,X-Ray Van,0
6,NOT AVAILABLE,Tripura(9),2025,X-Ray Van,0
7,TREM STAGE IV,Tripura(9),2025,X-Ray Van,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Library Van,0
2,BHARAT STAGE VI,Tripura(9),2025,Library Van,0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Library Van,0
4,CEV STAGE IV,Tripura(9),2025,Library Van,0
5,CEV STAGE V,Tripura(9),2025,Library Van,0
6,NOT AVAILABLE,Tripura(9),2025,Library Van,0
7,TREM STAGE IV,Tripura(9),2025,Library Van,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Mobile Workshop,0
2,BHARAT STAGE VI,Tripura(9),2025,Mobile Workshop,0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Mobile Workshop,0
4,CEV STAGE IV,Tripura(9),2025,Mobile Workshop,0
5,CEV STAGE V,Tripura(9),2025,Mobile Workshop,0
6,NOT AVAILABLE,Tripura(9),2025,Mobile Workshop,0
7,TREM STAGE IV,Tripura(9),2025,Mobile Workshop,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Mobile Canteen,0
2,BHARAT STAGE VI,Tripura(9),2025,Mobile Canteen,0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Mobile Canteen,0
4,CEV STAGE IV,Tripura(9),2025,Mobile Canteen,0
5,CEV STAGE V,Tripura(9),2025,Mobile Canteen,0
6,NOT AVAILABLE,Tripura(9),2025,Mobile Canteen,0
7,TREM STAGE IV,Tripura(9),2025,Mobile Canteen,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Private Service Vehicle,0
2,BHARAT STAGE VI,Tripura(9),2025,Private Service Vehicle,0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Private Service Vehicle,0
4,CEV STAGE IV,Tripura(9),2025,Private Service Vehicle,0
5,CEV STAGE V,Tripura(9),2025,Private Service Vehicle,0
6,NOT AVAILABLE,Tripura(9),2025,Private Service Vehicle,0
7,TREM STAGE IV,Tripura(9),2025,Private Service Vehicle,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Maxi Cab,0
2,BHARAT STAGE VI,Tripura(9),2025,Maxi Cab,15
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Maxi Cab,0
4,CEV STAGE IV,Tripura(9),2025,Maxi Cab,0
5,CEV STAGE V,Tripura(9),2025,Maxi Cab,0
6,NOT AVAILABLE,Tripura(9),2025,Maxi Cab,0
7,TREM STAGE IV,Tripura(9),2025,Maxi Cab,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Motor Cab,0
2,BHARAT STAGE VI,Tripura(9),2025,Motor Cab,579
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Motor Cab,0
4,CEV STAGE IV,Tripura(9),2025,Motor Cab,0
5,CEV STAGE V,Tripura(9),2025,Motor Cab,0
6,NOT AVAILABLE,Tripura(9),2025,Motor Cab,3
7,TREM STAGE IV,Tripura(9),2025,Motor Cab,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Puller Tractor,0
2,BHARAT STAGE VI,Tripura(9),2025,Puller Tractor,0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Puller Tractor,0
4,CEV STAGE IV,Tripura(9),2025,Puller Tractor,0
5,CEV STAGE V,Tripura(9),2025,Puller Tractor,0
6,NOT AVAILABLE,Tripura(9),2025,Puller Tractor,0
7,TREM STAGE IV,Tripura(9),2025,Puller Tractor,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Bus,0
2,BHARAT STAGE VI,Tripura(9),2025,Bus,89
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Bus,0
4,CEV STAGE IV,Tripura(9),2025,Bus,0
5,CEV STAGE V,Tripura(9),2025,Bus,0
6,NOT AVAILABLE,Tripura(9),2025,Bus,0
7,TREM STAGE IV,Tripura(9),2025,Bus,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,School Bus,0
2,BHARAT STAGE VI,Tripura(9),2025,School Bus,0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,School Bus,0
4,CEV STAGE IV,Tripura(9),2025,School Bus,0
5,CEV STAGE V,Tripura(9),2025,School Bus,0
6,NOT AVAILABLE,Tripura(9),2025,School Bus,0
7,TREM STAGE IV,Tripura(9),2025,School Bus,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Educational Institution Bus,0
2,BHARAT STAGE VI,Tripura(9),2025,Educational Institution Bus,0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Educational Institution Bus,0
4,CEV STAGE IV,Tripura(9),2025,Educational Institution Bus,0
5,CEV STAGE V,Tripura(9),2025,Educational Institution Bus,0
6,NOT AVAILABLE,Tripura(9),2025,Educational Institution Bus,0
7,TREM STAGE IV,Tripura(9),2025,Educational Institution Bus,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Ambulance,0
2,BHARAT STAGE VI,Tripura(9),2025,Ambulance,61
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Ambulance,0
4,CEV STAGE IV,Tripura(9),2025,Ambulance,0
5,CEV STAGE V,Tripura(9),2025,Ambulance,0
6,NOT AVAILABLE,Tripura(9),2025,Ambulance,0
7,TREM STAGE IV,Tripura(9),2025,Ambulance,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Animal Ambulance,0
2,BHARAT STAGE VI,Tripura(9),2025,Animal Ambulance,0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Animal Ambulance,0
4,CEV STAGE IV,Tripura(9),2025,Animal Ambulance,0
5,CEV STAGE V,Tripura(9),2025,Animal Ambulance,0
6,NOT AVAILABLE,Tripura(9),2025,Animal Ambulance,0
7,TREM STAGE IV,Tripura(9),2025,Animal Ambulance,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Camper Van / Trailer,0
2,BHARAT STAGE VI,Tripura(9),2025,Camper Van / Trailer,15
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Camper Van / Trailer,0
4,CEV STAGE IV,Tripura(9),2025,Camper Van / Trailer,0
5,CEV STAGE V,Tripura(9),2025,Camper Van / Trailer,0
6,NOT AVAILABLE,Tripura(9),2025,Camper Van / Trailer,0
7,TREM STAGE IV,Tripura(9),2025,Camper Van / Trailer,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Cash Van,0
2,BHARAT STAGE VI,Tripura(9),2025,Cash Van,0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Cash Van,0
4,CEV STAGE IV,Tripura(9),2025,Cash Van,0
5,CEV STAGE V,Tripura(9),2025,Cash Van,0
6,NOT AVAILABLE,Tripura(9),2025,Cash Van,0
7,TREM STAGE IV,Tripura(9),2025,Cash Van,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Fire Tenders,0
2,BHARAT STAGE VI,Tripura(9),2025,Fire Tenders,0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Fire Tenders,0
4,CEV STAGE IV,Tripura(9),2025,Fire Tenders,0
5,CEV STAGE V,Tripura(9),2025,Fire Tenders,0
6,NOT AVAILABLE,Tripura(9),2025,Fire Tenders,0
7,TREM STAGE IV,Tripura(9),2025,Fire Tenders,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Snorked Ladders,0
2,BHARAT STAGE VI,Tripura(9),2025,Snorked Ladders,0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Snorked Ladders,0
4,CEV STAGE IV,Tripura(9),2025,Snorked Ladders,0
5,CEV STAGE V,Tripura(9),2025,Snorked Ladders,0
6,NOT AVAILABLE,Tripura(9),2025,Snorked Ladders,0
7,TREM STAGE IV,Tripura(9),2025,Snorked Ladders,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Auxiliary Trailer,0
2,BHARAT STAGE VI,Tripura(9),2025,Auxiliary Trailer,0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Auxiliary Trailer,0
4,CEV STAGE IV,Tripura(9),2025,Auxiliary Trailer,0
5,CEV STAGE V,Tripura(9),2025,Auxiliary Trailer,0
6,NOT AVAILABLE,Tripura(9),2025,Auxiliary Trailer,0
7,TREM STAGE IV,Tripura(9),2025,Auxiliary Trailer,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Fire Fighting Vehicle,0
2,BHARAT STAGE VI,Tripura(9),2025,Fire Fighting Vehicle,4
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Fire Fighting Vehicle,0
4,CEV STAGE IV,Tripura(9),2025,Fire Fighting Vehicle,0
5,CEV STAGE V,Tripura(9),2025,Fire Fighting Vehicle,0
6,NOT AVAILABLE,Tripura(9),2025,Fire Fighting Vehicle,0
7,TREM STAGE IV,Tripura(9),2025,Fire Fighting Vehicle,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Articulated Vehicle,0
2,BHARAT STAGE VI,Tripura(9),2025,Articulated Vehicle,1
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Articulated Vehicle,0
4,CEV STAGE IV,Tripura(9),2025,Articulated Vehicle,0
5,CEV STAGE V,Tripura(9),2025,Articulated Vehicle,0
6,NOT AVAILABLE,Tripura(9),2025,Articulated Vehicle,1
7,TREM STAGE IV,Tripura(9),2025,Articulated Vehicle,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Hearses,0
2,BHARAT STAGE VI,Tripura(9),2025,Hearses,0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Hearses,0
4,CEV STAGE IV,Tripura(9),2025,Hearses,0
5,CEV STAGE V,Tripura(9),2025,Hearses,0
6,NOT AVAILABLE,Tripura(9),2025,Hearses,0
7,TREM STAGE IV,Tripura(9),2025,Hearses,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Omni Bus,0
2,BHARAT STAGE VI,Tripura(9),2025,Omni Bus,1
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Omni Bus,0
4,CEV STAGE IV,Tripura(9),2025,Omni Bus,0
5,CEV STAGE V,Tripura(9),2025,Omni Bus,0
6,NOT AVAILABLE,Tripura(9),2025,Omni Bus,0
7,TREM STAGE IV,Tripura(9),2025,Omni Bus,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Dumper,0
2,BHARAT STAGE VI,Tripura(9),2025,Dumper,0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Dumper,0
4,CEV STAGE IV,Tripura(9),2025,Dumper,0
5,CEV STAGE V,Tripura(9),2025,Dumper,0
6,NOT AVAILABLE,Tripura(9),2025,Dumper,0
7,TREM STAGE IV,Tripura(9),2025,Dumper,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Excavator (Commercial),0
2,BHARAT STAGE VI,Tripura(9),2025,Excavator (Commercial),0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Excavator (Commercial),0
4,CEV STAGE IV,Tripura(9),2025,Excavator (Commercial),2
5,CEV STAGE V,Tripura(9),2025,Excavator (Commercial),4
6,NOT AVAILABLE,Tripura(9),2025,Excavator (Commercial),0
7,TREM STAGE IV,Tripura(9),2025,Excavator (Commercial),0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Trailer (Commercial),0
2,BHARAT STAGE VI,Tripura(9),2025,Trailer (Commercial),0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Trailer (Commercial),0
4,CEV STAGE IV,Tripura(9),2025,Trailer (Commercial),0
5,CEV STAGE V,Tripura(9),2025,Trailer (Commercial),0
6,NOT AVAILABLE,Tripura(9),2025,Trailer (Commercial),0
7,TREM STAGE IV,Tripura(9),2025,Trailer (Commercial),0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Tractor-Trolley(Commercial),0
2,BHARAT STAGE VI,Tripura(9),2025,Tractor-Trolley(Commercial),0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Tractor-Trolley(Commercial),0
4,CEV STAGE IV,Tripura(9),2025,Tractor-Trolley(Commercial),0
5,CEV STAGE V,Tripura(9),2025,Tractor-Trolley(Commercial),0
6,NOT AVAILABLE,Tripura(9),2025,Tractor-Trolley(Commercial),0
7,TREM STAGE IV,Tripura(9),2025,Tractor-Trolley(Commercial),0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Semi-Trailer (Commercial),0
2,BHARAT STAGE VI,Tripura(9),2025,Semi-Trailer (Commercial),0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Semi-Trailer (Commercial),0
4,CEV STAGE IV,Tripura(9),2025,Semi-Trailer (Commercial),0
5,CEV STAGE V,Tripura(9),2025,Semi-Trailer (Commercial),0
6,NOT AVAILABLE,Tripura(9),2025,Semi-Trailer (Commercial),0
7,TREM STAGE IV,Tripura(9),2025,Semi-Trailer (Commercial),0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Construction Equipment Vehicle (Commercial),0
2,BHARAT STAGE VI,Tripura(9),2025,Construction Equipment Vehicle (Commercial),0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Construction Equipment Vehicle (Commercial),0
4,CEV STAGE IV,Tripura(9),2025,Construction Equipment Vehicle (Commercial),0
5,CEV STAGE V,Tripura(9),2025,Construction Equipment Vehicle (Commercial),0
6,NOT AVAILABLE,Tripura(9),2025,Construction Equipment Vehicle (Commercial),0
7,TREM STAGE IV,Tripura(9),2025,Construction Equipment Vehicle (Commercial),0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Quadricycle (Commercial),0
2,BHARAT STAGE VI,Tripura(9),2025,Quadricycle (Commercial),0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Quadricycle (Commercial),0
4,CEV STAGE IV,Tripura(9),2025,Quadricycle (Commercial),0
5,CEV STAGE V,Tripura(9),2025,Quadricycle (Commercial),0
6,NOT AVAILABLE,Tripura(9),2025,Quadricycle (Commercial),0
7,TREM STAGE IV,Tripura(9),2025,Quadricycle (Commercial),0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Modular Hydraulic Trailer,0
2,BHARAT STAGE VI,Tripura(9),2025,Modular Hydraulic Trailer,0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Modular Hydraulic Trailer,0
4,CEV STAGE IV,Tripura(9),2025,Modular Hydraulic Trailer,0
5,CEV STAGE V,Tripura(9),2025,Modular Hydraulic Trailer,0
6,NOT AVAILABLE,Tripura(9),2025,Modular Hydraulic Trailer,0
7,TREM STAGE IV,Tripura(9),2025,Modular Hydraulic Trailer,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,Vintage Motor Vehicle,0
2,BHARAT STAGE VI,Tripura(9),2025,Vintage Motor Vehicle,0
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,Vintage Motor Vehicle,0
4,CEV STAGE IV,Tripura(9),2025,Vintage Motor Vehicle,0
5,CEV STAGE V,Tripura(9),2025,Vintage Motor Vehicle,0
6,NOT AVAILABLE,Tripura(9),2025,Vintage Motor Vehicle,0
7,TREM STAGE IV,Tripura(9),2025,Vintage Motor Vehicle,0
1,BHARAT STAGE III,Uttarakhand(21),2025,M-Cycle/Scooter,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,M-Cycle/Scooter,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,M-Cycle/Scooter,1
4,BHARAT STAGE IV,Uttarakhand(21),2025,M-Cycle/Scooter,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,M-Cycle/Scooter,"1,95,133"
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,M-Cycle/Scooter,0
7,CEV STAGE IV,Uttarakhand(21),2025,M-Cycle/Scooter,0
8,CEV STAGE V,Uttarakhand(21),2025,M-Cycle/Scooter,0
9,EURO 4,Uttarakhand(21),2025,M-Cycle/Scooter,0
10,NOT AVAILABLE,Uttarakhand(21),2025,M-Cycle/Scooter,"8,635"
11,TREM STAGE IV,Uttarakhand(21),2025,M-Cycle/Scooter,0
1,BHARAT STAGE III,Uttarakhand(21),2025,M-Cycle/Scooter-With Side Car,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,M-Cycle/Scooter-With Side Car,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,M-Cycle/Scooter-With Side Car,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,M-Cycle/Scooter-With Side Car,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,M-Cycle/Scooter-With Side Car,40
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,M-Cycle/Scooter-With Side Car,0
7,CEV STAGE IV,Uttarakhand(21),2025,M-Cycle/Scooter-With Side Car,0
8,CEV STAGE V,Uttarakhand(21),2025,M-Cycle/Scooter-With Side Car,0
9,EURO 4,Uttarakhand(21),2025,M-Cycle/Scooter-With Side Car,0
10,NOT AVAILABLE,Uttarakhand(21),2025,M-Cycle/Scooter-With Side Car,2
11,TREM STAGE IV,Uttarakhand(21),2025,M-Cycle/Scooter-With Side Car,0
1,BHARAT STAGE III,Uttarakhand(21),2025,Moped,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,Moped,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,Moped,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,Moped,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,Moped,286
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,Moped,0
7,CEV STAGE IV,Uttarakhand(21),2025,Moped,0
8,CEV STAGE V,Uttarakhand(21),2025,Moped,0
9,EURO 4,Uttarakhand(21),2025,Moped,0
10,NOT AVAILABLE,Uttarakhand(21),2025,Moped,0
11,TREM STAGE IV,Uttarakhand(21),2025,Moped,0
1,BHARAT STAGE III,Uttarakhand(21),2025,Motorised Cycle (CC > 25cc),0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,Motorised Cycle (CC > 25cc),0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,Motorised Cycle (CC > 25cc),0
4,BHARAT STAGE IV,Uttarakhand(21),2025,Motorised Cycle (CC > 25cc),0
5,BHARAT STAGE VI,Uttarakhand(21),2025,Motorised Cycle (CC > 25cc),4
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,Motorised Cycle (CC > 25cc),0
7,CEV STAGE IV,Uttarakhand(21),2025,Motorised Cycle (CC > 25cc),0
8,CEV STAGE V,Uttarakhand(21),2025,Motorised Cycle (CC > 25cc),0
9,EURO 4,Uttarakhand(21),2025,Motorised Cycle (CC > 25cc),0
10,NOT AVAILABLE,Uttarakhand(21),2025,Motorised Cycle (CC > 25cc),0
11,TREM STAGE IV,Uttarakhand(21),2025,Motorised Cycle (CC > 25cc),0
1,BHARAT STAGE III,Uttarakhand(21),2025,Adapted Vehicle,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,Adapted Vehicle,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,Adapted Vehicle,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,Adapted Vehicle,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,Adapted Vehicle,38
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,Adapted Vehicle,0
7,CEV STAGE IV,Uttarakhand(21),2025,Adapted Vehicle,0
8,CEV STAGE V,Uttarakhand(21),2025,Adapted Vehicle,0
9,EURO 4,Uttarakhand(21),2025,Adapted Vehicle,0
10,NOT AVAILABLE,Uttarakhand(21),2025,Adapted Vehicle,0
11,TREM STAGE IV,Uttarakhand(21),2025,Adapted Vehicle,0
1,BHARAT STAGE III,Uttarakhand(21),2025,Three Wheeler (Personal),0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,Three Wheeler (Personal),0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,Three Wheeler (Personal),0
4,BHARAT STAGE IV,Uttarakhand(21),2025,Three Wheeler (Personal),0
5,BHARAT STAGE VI,Uttarakhand(21),2025,Three Wheeler (Personal),0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,Three Wheeler (Personal),0
7,CEV STAGE IV,Uttarakhand(21),2025,Three Wheeler (Personal),0
8,CEV STAGE V,Uttarakhand(21),2025,Three Wheeler (Personal),0
9,EURO 4,Uttarakhand(21),2025,Three Wheeler (Personal),0
10,NOT AVAILABLE,Uttarakhand(21),2025,Three Wheeler (Personal),0
11,TREM STAGE IV,Uttarakhand(21),2025,Three Wheeler (Personal),0
1,BHARAT STAGE III,Uttarakhand(21),2025,Motor Car,1
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,Motor Car,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,Motor Car,2
4,BHARAT STAGE IV,Uttarakhand(21),2025,Motor Car,7
5,BHARAT STAGE VI,Uttarakhand(21),2025,Motor Car,"55,120"
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,Motor Car,0
7,CEV STAGE IV,Uttarakhand(21),2025,Motor Car,0
8,CEV STAGE V,Uttarakhand(21),2025,Motor Car,0
9,EURO 4,Uttarakhand(21),2025,Motor Car,0
10,NOT AVAILABLE,Uttarakhand(21),2025,Motor Car,"1,053"
11,TREM STAGE IV,Uttarakhand(21),2025,Motor Car,0
1,BHARAT STAGE III,Uttarakhand(21),2025,Fork Lift,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,Fork Lift,2
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,Fork Lift,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,Fork Lift,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,Fork Lift,2
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,Fork Lift,0
7,CEV STAGE IV,Uttarakhand(21),2025,Fork Lift,0
8,CEV STAGE V,Uttarakhand(21),2025,Fork Lift,2
9,EURO 4,Uttarakhand(21),2025,Fork Lift,0
10,NOT AVAILABLE,Uttarakhand(21),2025,Fork Lift,0
11,TREM STAGE IV,Uttarakhand(21),2025,Fork Lift,0
1,BHARAT STAGE III,Uttarakhand(21),2025,Vehicle Fitted With Rig,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,Vehicle Fitted With Rig,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,Vehicle Fitted With Rig,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,Vehicle Fitted With Rig,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,Vehicle Fitted With Rig,1
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,Vehicle Fitted With Rig,0
7,CEV STAGE IV,Uttarakhand(21),2025,Vehicle Fitted With Rig,0
8,CEV STAGE V,Uttarakhand(21),2025,Vehicle Fitted With Rig,0
9,EURO 4,Uttarakhand(21),2025,Vehicle Fitted With Rig,0
10,NOT AVAILABLE,Uttarakhand(21),2025,Vehicle Fitted With Rig,0
11,TREM STAGE IV,Uttarakhand(21),2025,Vehicle Fitted With Rig,0
1,BHARAT STAGE III,Uttarakhand(21),2025,Vehicle Fitted With Generator,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,Vehicle Fitted With Generator,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,Vehicle Fitted With Generator,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,Vehicle Fitted With Generator,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,Vehicle Fitted With Generator,0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,Vehicle Fitted With Generator,0
7,CEV STAGE IV,Uttarakhand(21),2025,Vehicle Fitted With Generator,0
8,CEV STAGE V,Uttarakhand(21),2025,Vehicle Fitted With Generator,0
9,EURO 4,Uttarakhand(21),2025,Vehicle Fitted With Generator,0
10,NOT AVAILABLE,Uttarakhand(21),2025,Vehicle Fitted With Generator,0
11,TREM STAGE IV,Uttarakhand(21),2025,Vehicle Fitted With Generator,0
1,BHARAT STAGE III,Uttarakhand(21),2025,Vehicle Fitted With Compressor,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,Vehicle Fitted With Compressor,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,Vehicle Fitted With Compressor,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,Vehicle Fitted With Compressor,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,Vehicle Fitted With Compressor,0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,Vehicle Fitted With Compressor,0
7,CEV STAGE IV,Uttarakhand(21),2025,Vehicle Fitted With Compressor,0
8,CEV STAGE V,Uttarakhand(21),2025,Vehicle Fitted With Compressor,0
9,EURO 4,Uttarakhand(21),2025,Vehicle Fitted With Compressor,0
10,NOT AVAILABLE,Uttarakhand(21),2025,Vehicle Fitted With Compressor,0
11,TREM STAGE IV,Uttarakhand(21),2025,Vehicle Fitted With Compressor,0
1,BHARAT STAGE III,Uttarakhand(21),2025,Crane Mounted Vehicle,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,Crane Mounted Vehicle,1
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,Crane Mounted Vehicle,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,Crane Mounted Vehicle,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,Crane Mounted Vehicle,0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,Crane Mounted Vehicle,0
7,CEV STAGE IV,Uttarakhand(21),2025,Crane Mounted Vehicle,0
8,CEV STAGE V,Uttarakhand(21),2025,Crane Mounted Vehicle,0
9,EURO 4,Uttarakhand(21),2025,Crane Mounted Vehicle,0
10,NOT AVAILABLE,Uttarakhand(21),2025,Crane Mounted Vehicle,0
11,TREM STAGE IV,Uttarakhand(21),2025,Crane Mounted Vehicle,0
1,BHARAT STAGE III,Uttarakhand(21),2025,Agricultural Tractor,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,Agricultural Tractor,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,Agricultural Tractor,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,Agricultural Tractor,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,Agricultural Tractor,0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,Agricultural Tractor,"2,834"
7,CEV STAGE IV,Uttarakhand(21),2025,Agricultural Tractor,0
8,CEV STAGE V,Uttarakhand(21),2025,Agricultural Tractor,0
9,EURO 4,Uttarakhand(21),2025,Agricultural Tractor,0
10,NOT AVAILABLE,Uttarakhand(21),2025,Agricultural Tractor,1
11,TREM STAGE IV,Uttarakhand(21),2025,Agricultural Tractor,60
1,BHARAT STAGE III,Uttarakhand(21),2025,Power Tiller,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,Power Tiller,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,Power Tiller,0
