S No,Vehicle Class,State,Year,Month Wise,Value
2,AGRICULTURAL TRACTOR,Maharashtra(59),2025,FEB,"7,576"
3,AMBULANCE,Maharashtra(59),2025,FEB,76
4,ANIMAL AMBULANCE,Maharashtra(59),2025,FEB,0
5,ARMOURED/SPECIALISED VEHICLE,Maharashtra(59),2025,FEB,0
6,ARTICULATED VEHICLE,Maharashtra(59),2025,FEB,159
7,AUXILIARY TRAILER,Maharashtra(59),2025,FEB,0
8,BREAKDOWN VAN,Maharashtra(59),2025,FEB,3
9,BUS,Maharashtra(59),2025,FEB,904
10,CAMPER VAN / TRAILER,Maharashtra(59),2025,FEB,4
11,CAMPER VAN / TRAILER (PRIVATE USE),Maharashtra(59),2025,FEB,1
12,CASH VAN,Maharashtra(59),2025,FEB,5
13,CONSTRUCTION EQUIPMENT VEHICLE,Maharashtra(59),2025,FEB,538
14,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Maharashtra(59),2025,FEB,9
15,CRANE MOUNTED VEHICLE,Maharashtra(59),2025,FEB,296
16,DUMPER,Maharashtra(59),2025,FEB,128
17,EARTH MOVING EQUIPMENT,Maharashtra(59),2025,FEB,11
18,E-RICKSHAW(P),Maharashtra(59),2025,FEB,287
19,E-RICKSHAW WITH CART (G),Maharashtra(59),2025,FEB,191
20,EXCAVATOR (NT),Maharashtra(59),2025,FEB,380
21,FIRE FIGHTING VEHICLE,Maharashtra(59),2025,FEB,6
22,FIRE TENDERS,Maharashtra(59),2025,FEB,1
23,FORK LIFT,Maharashtra(59),2025,FEB,26
24,GOODS CARRIER,Maharashtra(59),2025,FEB,"9,681"
25,HARVESTER,Maharashtra(59),2025,FEB,78
26,HEARSES,Maharashtra(59),2025,FEB,50
27,LIBRARY VAN,Maharashtra(59),2025,FEB,0
28,MAXI CAB,Maharashtra(59),2025,FEB,0
29,M-CYCLE/SCOOTER,Maharashtra(59),2025,FEB,"1,36,863"
30,M-CYCLE/SCOOTER-WITH SIDE CAR,Maharashtra(59),2025,FEB,3
31,MOBILE CLINIC,Maharashtra(59),2025,FEB,2
32,MOBILE WORKSHOP,Maharashtra(59),2025,FEB,0
33,MOPED,Maharashtra(59),2025,FEB,"1,307"
34,MOTOR CAB,Maharashtra(59),2025,FEB,"3,986"
35,MOTOR CAR,Maharashtra(59),2025,FEB,"27,413"
36,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Maharashtra(59),2025,FEB,0
37,MOTORISED CYCLE (CC > 25CC),Maharashtra(59),2025,FEB,49
38,OMNI BUS,Maharashtra(59),2025,FEB,1
39,OMNI BUS (PRIVATE USE),Maharashtra(59),2025,FEB,45
40,PRIVATE SERVICE VEHICLE,Maharashtra(59),2025,FEB,4
41,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Maharashtra(59),2025,FEB,10
42,RECOVERY VEHICLE,Maharashtra(59),2025,FEB,5
43,ROAD ROLLER,Maharashtra(59),2025,FEB,1
44,SEMI-TRAILER (COMMERCIAL),Maharashtra(59),2025,FEB,2
45,SNORKED LADDERS,Maharashtra(59),2025,FEB,0
46,THREE WHEELER (GOODS),Maharashtra(59),2025,FEB,"1,076"
47,THREE WHEELER (PASSENGER),Maharashtra(59),2025,FEB,"5,691"
48,THREE WHEELER (PERSONAL),Maharashtra(59),2025,FEB,1
49,TOWER WAGON,Maharashtra(59),2025,FEB,2
50,TOW TRUCK,Maharashtra(59),2025,FEB,9
51,TRACTOR (COMMERCIAL),Maharashtra(59),2025,FEB,5
52,TRAILER (AGRICULTURAL),Maharashtra(59),2025,FEB,"1,193"
53,TRAILER (COMMERCIAL),Maharashtra(59),2025,FEB,19
54,TRAILER FOR PERSONAL USE,Maharashtra(59),2025,FEB,4
55,TREE TRIMMING VEHICLE,Maharashtra(59),2025,FEB,0
56,VEHICLE FITTED WITH COMPRESSOR,Maharashtra(59),2025,FEB,0
57,VEHICLE FITTED WITH GENERATOR,Maharashtra(59),2025,FEB,0
58,VEHICLE FITTED WITH RIG,Maharashtra(59),2025,FEB,5
1,ADAPTED VEHICLE,Maharashtra(59),2025,MAR,126
2,AGRICULTURAL TRACTOR,Maharashtra(59),2025,MAR,"9,031"
3,AMBULANCE,Maharashtra(59),2025,MAR,88
4,ANIMAL AMBULANCE,Maharashtra(59),2025,MAR,0
5,ARMOURED/SPECIALISED VEHICLE,Maharashtra(59),2025,MAR,1
6,ARTICULATED VEHICLE,Maharashtra(59),2025,MAR,285
7,AUXILIARY TRAILER,Maharashtra(59),2025,MAR,0
8,BREAKDOWN VAN,Maharashtra(59),2025,MAR,4
9,BUS,Maharashtra(59),2025,MAR,"1,284"
10,CAMPER VAN / TRAILER,Maharashtra(59),2025,MAR,2
11,CAMPER VAN / TRAILER (PRIVATE USE),Maharashtra(59),2025,MAR,0
12,CASH VAN,Maharashtra(59),2025,MAR,29
13,CONSTRUCTION EQUIPMENT VEHICLE,Maharashtra(59),2025,MAR,905
14,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Maharashtra(59),2025,MAR,0
15,CRANE MOUNTED VEHICLE,Maharashtra(59),2025,MAR,445
16,DUMPER,Maharashtra(59),2025,MAR,136
17,EARTH MOVING EQUIPMENT,Maharashtra(59),2025,MAR,13
18,E-RICKSHAW(P),Maharashtra(59),2025,MAR,255
19,E-RICKSHAW WITH CART (G),Maharashtra(59),2025,MAR,249
20,EXCAVATOR (NT),Maharashtra(59),2025,MAR,495
21,FIRE FIGHTING VEHICLE,Maharashtra(59),2025,MAR,5
22,FIRE TENDERS,Maharashtra(59),2025,MAR,6
23,FORK LIFT,Maharashtra(59),2025,MAR,51
24,GOODS CARRIER,Maharashtra(59),2025,MAR,"13,759"
25,HARVESTER,Maharashtra(59),2025,MAR,125
26,HEARSES,Maharashtra(59),2025,MAR,2
27,LIBRARY VAN,Maharashtra(59),2025,MAR,1
28,MAXI CAB,Maharashtra(59),2025,MAR,1
29,M-CYCLE/SCOOTER,Maharashtra(59),2025,MAR,"1,74,972"
30,M-CYCLE/SCOOTER-WITH SIDE CAR,Maharashtra(59),2025,MAR,0
31,MOBILE CLINIC,Maharashtra(59),2025,MAR,2
32,MOBILE WORKSHOP,Maharashtra(59),2025,MAR,0
33,MOPED,Maharashtra(59),2025,MAR,"1,813"
34,MOTOR CAB,Maharashtra(59),2025,MAR,"4,498"
35,MOTOR CAR,Maharashtra(59),2025,MAR,"49,050"
36,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Maharashtra(59),2025,MAR,0
37,MOTORISED CYCLE (CC > 25CC),Maharashtra(59),2025,MAR,93
38,OMNI BUS,Maharashtra(59),2025,MAR,0
39,OMNI BUS (PRIVATE USE),Maharashtra(59),2025,MAR,43
40,PRIVATE SERVICE VEHICLE,Maharashtra(59),2025,MAR,0
41,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Maharashtra(59),2025,MAR,9
42,RECOVERY VEHICLE,Maharashtra(59),2025,MAR,2
43,ROAD ROLLER,Maharashtra(59),2025,MAR,4
44,SEMI-TRAILER (COMMERCIAL),Maharashtra(59),2025,MAR,42
45,SNORKED LADDERS,Maharashtra(59),2025,MAR,0
46,THREE WHEELER (GOODS),Maharashtra(59),2025,MAR,"1,396"
47,THREE WHEELER (PASSENGER),Maharashtra(59),2025,MAR,"6,302"
48,THREE WHEELER (PERSONAL),Maharashtra(59),2025,MAR,0
49,TOWER WAGON,Maharashtra(59),2025,MAR,0
50,TOW TRUCK,Maharashtra(59),2025,MAR,5
51,TRACTOR (COMMERCIAL),Maharashtra(59),2025,MAR,7
52,TRAILER (AGRICULTURAL),Maharashtra(59),2025,MAR,"1,438"
53,TRAILER (COMMERCIAL),Maharashtra(59),2025,MAR,16
54,TRAILER FOR PERSONAL USE,Maharashtra(59),2025,MAR,2
55,TREE TRIMMING VEHICLE,Maharashtra(59),2025,MAR,0
56,VEHICLE FITTED WITH COMPRESSOR,Maharashtra(59),2025,MAR,0
57,VEHICLE FITTED WITH GENERATOR,Maharashtra(59),2025,MAR,5
58,VEHICLE FITTED WITH RIG,Maharashtra(59),2025,MAR,3
1,ADAPTED VEHICLE,Maharashtra(59),2025,APR,131
2,AGRICULTURAL TRACTOR,Maharashtra(59),2025,APR,"8,697"
3,AMBULANCE,Maharashtra(59),2025,APR,113
4,ANIMAL AMBULANCE,Maharashtra(59),2025,APR,0
5,ARMOURED/SPECIALISED VEHICLE,Maharashtra(59),2025,APR,0
6,ARTICULATED VEHICLE,Maharashtra(59),2025,APR,185
7,AUXILIARY TRAILER,Maharashtra(59),2025,APR,0
8,BREAKDOWN VAN,Maharashtra(59),2025,APR,3
9,BUS,Maharashtra(59),2025,APR,"1,210"
10,CAMPER VAN / TRAILER,Maharashtra(59),2025,APR,1
11,CAMPER VAN / TRAILER (PRIVATE USE),Maharashtra(59),2025,APR,0
12,CASH VAN,Maharashtra(59),2025,APR,3
13,CONSTRUCTION EQUIPMENT VEHICLE,Maharashtra(59),2025,APR,428
14,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Maharashtra(59),2025,APR,0
15,CRANE MOUNTED VEHICLE,Maharashtra(59),2025,APR,362
16,DUMPER,Maharashtra(59),2025,APR,162
17,EARTH MOVING EQUIPMENT,Maharashtra(59),2025,APR,18
18,E-RICKSHAW(P),Maharashtra(59),2025,APR,198
19,E-RICKSHAW WITH CART (G),Maharashtra(59),2025,APR,199
20,EXCAVATOR (NT),Maharashtra(59),2025,APR,324
21,FIRE FIGHTING VEHICLE,Maharashtra(59),2025,APR,32
22,FIRE TENDERS,Maharashtra(59),2025,APR,12
23,FORK LIFT,Maharashtra(59),2025,APR,34
24,GOODS CARRIER,Maharashtra(59),2025,APR,"10,385"
25,HARVESTER,Maharashtra(59),2025,APR,123
26,HEARSES,Maharashtra(59),2025,APR,1
27,LIBRARY VAN,Maharashtra(59),2025,APR,0
28,MAXI CAB,Maharashtra(59),2025,APR,0
29,M-CYCLE/SCOOTER,Maharashtra(59),2025,APR,"2,00,997"
30,M-CYCLE/SCOOTER-WITH SIDE CAR,Maharashtra(59),2025,APR,1
31,MOBILE CLINIC,Maharashtra(59),2025,APR,6
32,MOBILE WORKSHOP,Maharashtra(59),2025,APR,0
33,MOPED,Maharashtra(59),2025,APR,"1,766"
34,MOTOR CAB,Maharashtra(59),2025,APR,"4,521"
35,MOTOR CAR,Maharashtra(59),2025,APR,"38,293"
36,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Maharashtra(59),2025,APR,1
37,MOTORISED CYCLE (CC > 25CC),Maharashtra(59),2025,APR,133
38,OMNI BUS,Maharashtra(59),2025,APR,0
39,OMNI BUS (PRIVATE USE),Maharashtra(59),2025,APR,24
40,PRIVATE SERVICE VEHICLE,Maharashtra(59),2025,APR,1
41,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Maharashtra(59),2025,APR,3
42,RECOVERY VEHICLE,Maharashtra(59),2025,APR,1
43,ROAD ROLLER,Maharashtra(59),2025,APR,2
44,SEMI-TRAILER (COMMERCIAL),Maharashtra(59),2025,APR,27
45,SNORKED LADDERS,Maharashtra(59),2025,APR,0
46,THREE WHEELER (GOODS),Maharashtra(59),2025,APR,"1,132"
47,THREE WHEELER (PASSENGER),Maharashtra(59),2025,APR,"6,395"
48,THREE WHEELER (PERSONAL),Maharashtra(59),2025,APR,0
49,TOWER WAGON,Maharashtra(59),2025,APR,2
50,TOW TRUCK,Maharashtra(59),2025,APR,13
51,TRACTOR (COMMERCIAL),Maharashtra(59),2025,APR,15
52,TRAILER (AGRICULTURAL),Maharashtra(59),2025,APR,"1,159"
53,TRAILER (COMMERCIAL),Maharashtra(59),2025,APR,7
54,TRAILER FOR PERSONAL USE,Maharashtra(59),2025,APR,45
55,TREE TRIMMING VEHICLE,Maharashtra(59),2025,APR,0
56,VEHICLE FITTED WITH COMPRESSOR,Maharashtra(59),2025,APR,1
57,VEHICLE FITTED WITH GENERATOR,Maharashtra(59),2025,APR,0
58,VEHICLE FITTED WITH RIG,Maharashtra(59),2025,APR,3
1,ADAPTED VEHICLE,Maharashtra(59),2025,MAY,137
2,AGRICULTURAL TRACTOR,Maharashtra(59),2025,MAY,"8,218"
3,AMBULANCE,Maharashtra(59),2025,MAY,92
4,ANIMAL AMBULANCE,Maharashtra(59),2025,MAY,0
5,ARMOURED/SPECIALISED VEHICLE,Maharashtra(59),2025,MAY,1
6,ARTICULATED VEHICLE,Maharashtra(59),2025,MAY,145
7,AUXILIARY TRAILER,Maharashtra(59),2025,MAY,33
8,BREAKDOWN VAN,Maharashtra(59),2025,MAY,0
9,BUS,Maharashtra(59),2025,MAY,"1,190"
10,CAMPER VAN / TRAILER,Maharashtra(59),2025,MAY,0
11,CAMPER VAN / TRAILER (PRIVATE USE),Maharashtra(59),2025,MAY,3
12,CASH VAN,Maharashtra(59),2025,MAY,0
13,CONSTRUCTION EQUIPMENT VEHICLE,Maharashtra(59),2025,MAY,427
14,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Maharashtra(59),2025,MAY,0
15,CRANE MOUNTED VEHICLE,Maharashtra(59),2025,MAY,212
16,DUMPER,Maharashtra(59),2025,MAY,81
17,EARTH MOVING EQUIPMENT,Maharashtra(59),2025,MAY,15
18,E-RICKSHAW(P),Maharashtra(59),2025,MAY,228
19,E-RICKSHAW WITH CART (G),Maharashtra(59),2025,MAY,203
20,EXCAVATOR (NT),Maharashtra(59),2025,MAY,240
21,FIRE FIGHTING VEHICLE,Maharashtra(59),2025,MAY,37
22,FIRE TENDERS,Maharashtra(59),2025,MAY,1
23,FORK LIFT,Maharashtra(59),2025,MAY,31
24,GOODS CARRIER,Maharashtra(59),2025,MAY,"8,515"
25,HARVESTER,Maharashtra(59),2025,MAY,115
26,HEARSES,Maharashtra(59),2025,MAY,0
27,LIBRARY VAN,Maharashtra(59),2025,MAY,0
28,MAXI CAB,Maharashtra(59),2025,MAY,0
29,M-CYCLE/SCOOTER,Maharashtra(59),2025,MAY,"1,64,259"
30,M-CYCLE/SCOOTER-WITH SIDE CAR,Maharashtra(59),2025,MAY,3
31,MOBILE CLINIC,Maharashtra(59),2025,MAY,2
32,MOBILE WORKSHOP,Maharashtra(59),2025,MAY,0
33,MOPED,Maharashtra(59),2025,MAY,"1,531"
34,MOTOR CAB,Maharashtra(59),2025,MAY,"3,804"
35,MOTOR CAR,Maharashtra(59),2025,MAY,"32,942"
36,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Maharashtra(59),2025,MAY,0
37,MOTORISED CYCLE (CC > 25CC),Maharashtra(59),2025,MAY,30
38,OMNI BUS,Maharashtra(59),2025,MAY,0
39,OMNI BUS (PRIVATE USE),Maharashtra(59),2025,MAY,100
40,PRIVATE SERVICE VEHICLE,Maharashtra(59),2025,MAY,2
41,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Maharashtra(59),2025,MAY,3
42,RECOVERY VEHICLE,Maharashtra(59),2025,MAY,0
43,ROAD ROLLER,Maharashtra(59),2025,MAY,2
44,SEMI-TRAILER (COMMERCIAL),Maharashtra(59),2025,MAY,19
45,SNORKED LADDERS,Maharashtra(59),2025,MAY,0
46,THREE WHEELER (GOODS),Maharashtra(59),2025,MAY,908
47,THREE WHEELER (PASSENGER),Maharashtra(59),2025,MAY,"5,130"
48,THREE WHEELER (PERSONAL),Maharashtra(59),2025,MAY,0
49,TOWER WAGON,Maharashtra(59),2025,MAY,1
50,TOW TRUCK,Maharashtra(59),2025,MAY,15
51,TRACTOR (COMMERCIAL),Maharashtra(59),2025,MAY,7
52,TRAILER (AGRICULTURAL),Maharashtra(59),2025,MAY,"1,116"
53,TRAILER (COMMERCIAL),Maharashtra(59),2025,MAY,19
54,TRAILER FOR PERSONAL USE,Maharashtra(59),2025,MAY,2
55,TREE TRIMMING VEHICLE,Maharashtra(59),2025,MAY,0
56,VEHICLE FITTED WITH COMPRESSOR,Maharashtra(59),2025,MAY,1
57,VEHICLE FITTED WITH GENERATOR,Maharashtra(59),2025,MAY,1
58,VEHICLE FITTED WITH RIG,Maharashtra(59),2025,MAY,8
1,ADAPTED VEHICLE,Maharashtra(59),2025,JUN,128
2,AGRICULTURAL TRACTOR,Maharashtra(59),2025,JUN,"7,391"
3,AMBULANCE,Maharashtra(59),2025,JUN,89
4,ANIMAL AMBULANCE,Maharashtra(59),2025,JUN,1
5,ARMOURED/SPECIALISED VEHICLE,Maharashtra(59),2025,JUN,0
6,ARTICULATED VEHICLE,Maharashtra(59),2025,JUN,217
7,AUXILIARY TRAILER,Maharashtra(59),2025,JUN,144
8,BREAKDOWN VAN,Maharashtra(59),2025,JUN,0
9,BUS,Maharashtra(59),2025,JUN,"1,681"
10,CAMPER VAN / TRAILER,Maharashtra(59),2025,JUN,5
11,CAMPER VAN / TRAILER (PRIVATE USE),Maharashtra(59),2025,JUN,10
12,CASH VAN,Maharashtra(59),2025,JUN,0
13,CONSTRUCTION EQUIPMENT VEHICLE,Maharashtra(59),2025,JUN,802
14,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Maharashtra(59),2025,JUN,0
15,CRANE MOUNTED VEHICLE,Maharashtra(59),2025,JUN,373
16,DUMPER,Maharashtra(59),2025,JUN,52
17,EARTH MOVING EQUIPMENT,Maharashtra(59),2025,JUN,15
18,E-RICKSHAW(P),Maharashtra(59),2025,JUN,267
19,E-RICKSHAW WITH CART (G),Maharashtra(59),2025,JUN,312
20,EXCAVATOR (NT),Maharashtra(59),2025,JUN,330
21,FIRE FIGHTING VEHICLE,Maharashtra(59),2025,JUN,4
22,FIRE TENDERS,Maharashtra(59),2025,JUN,1
23,FORK LIFT,Maharashtra(59),2025,JUN,55
24,GOODS CARRIER,Maharashtra(59),2025,JUN,"9,828"
25,HARVESTER,Maharashtra(59),2025,JUN,75
26,HEARSES,Maharashtra(59),2025,JUN,2
27,LIBRARY VAN,Maharashtra(59),2025,JUN,1
28,MAXI CAB,Maharashtra(59),2025,JUN,0
29,M-CYCLE/SCOOTER,Maharashtra(59),2025,JUN,"1,50,390"
30,M-CYCLE/SCOOTER-WITH SIDE CAR,Maharashtra(59),2025,JUN,3
31,MOBILE CLINIC,Maharashtra(59),2025,JUN,5
32,MOBILE WORKSHOP,Maharashtra(59),2025,JUN,2
33,MOPED,Maharashtra(59),2025,JUN,"1,471"
34,MOTOR CAB,Maharashtra(59),2025,JUN,"4,099"
35,MOTOR CAR,Maharashtra(59),2025,JUN,"33,431"
36,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Maharashtra(59),2025,JUN,0
37,MOTORISED CYCLE (CC > 25CC),Maharashtra(59),2025,JUN,21
38,OMNI BUS,Maharashtra(59),2025,JUN,0
39,OMNI BUS (PRIVATE USE),Maharashtra(59),2025,JUN,27
40,PRIVATE SERVICE VEHICLE,Maharashtra(59),2025,JUN,1
41,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Maharashtra(59),2025,JUN,3
42,RECOVERY VEHICLE,Maharashtra(59),2025,JUN,1
43,ROAD ROLLER,Maharashtra(59),2025,JUN,6
44,SEMI-TRAILER (COMMERCIAL),Maharashtra(59),2025,JUN,22
45,SNORKED LADDERS,Maharashtra(59),2025,JUN,1
46,THREE WHEELER (GOODS),Maharashtra(59),2025,JUN,"1,071"
47,THREE WHEELER (PASSENGER),Maharashtra(59),2025,JUN,"5,332"
48,THREE WHEELER (PERSONAL),Maharashtra(59),2025,JUN,0
49,TOWER WAGON,Maharashtra(59),2025,JUN,0
50,TOW TRUCK,Maharashtra(59),2025,JUN,10
51,TRACTOR (COMMERCIAL),Maharashtra(59),2025,JUN,3
52,TRAILER (AGRICULTURAL),Maharashtra(59),2025,JUN,867
53,TRAILER (COMMERCIAL),Maharashtra(59),2025,JUN,20
54,TRAILER FOR PERSONAL USE,Maharashtra(59),2025,JUN,0
55,TREE TRIMMING VEHICLE,Maharashtra(59),2025,JUN,0
56,VEHICLE FITTED WITH COMPRESSOR,Maharashtra(59),2025,JUN,0
57,VEHICLE FITTED WITH GENERATOR,Maharashtra(59),2025,JUN,1
58,VEHICLE FITTED WITH RIG,Maharashtra(59),2025,JUN,3
1,ADAPTED VEHICLE,Maharashtra(59),2025,JUL,139
2,AGRICULTURAL TRACTOR,Maharashtra(59),2025,JUL,"8,824"
3,AMBULANCE,Maharashtra(59),2025,JUL,154
4,ANIMAL AMBULANCE,Maharashtra(59),2025,JUL,1
5,ARMOURED/SPECIALISED VEHICLE,Maharashtra(59),2025,JUL,1
6,ARTICULATED VEHICLE,Maharashtra(59),2025,JUL,140
7,AUXILIARY TRAILER,Maharashtra(59),2025,JUL,50
8,BREAKDOWN VAN,Maharashtra(59),2025,JUL,0
9,BUS,Maharashtra(59),2025,JUL,"1,465"
10,CAMPER VAN / TRAILER,Maharashtra(59),2025,JUL,0
11,CAMPER VAN / TRAILER (PRIVATE USE),Maharashtra(59),2025,JUL,4
12,CASH VAN,Maharashtra(59),2025,JUL,0
13,CONSTRUCTION EQUIPMENT VEHICLE,Maharashtra(59),2025,JUL,91
14,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Maharashtra(59),2025,JUL,0
15,CRANE MOUNTED VEHICLE,Maharashtra(59),2025,JUL,74
16,DUMPER,Maharashtra(59),2025,JUL,91
17,EARTH MOVING EQUIPMENT,Maharashtra(59),2025,JUL,0
18,E-RICKSHAW(P),Maharashtra(59),2025,JUL,277
19,E-RICKSHAW WITH CART (G),Maharashtra(59),2025,JUL,222
20,EXCAVATOR (NT),Maharashtra(59),2025,JUL,71
21,FIRE FIGHTING VEHICLE,Maharashtra(59),2025,JUL,3
22,FIRE TENDERS,Maharashtra(59),2025,JUL,1
23,FORK LIFT,Maharashtra(59),2025,JUL,5
24,GOODS CARRIER,Maharashtra(59),2025,JUL,"7,996"
25,HARVESTER,Maharashtra(59),2025,JUL,66
26,HEARSES,Maharashtra(59),2025,JUL,1
27,LIBRARY VAN,Maharashtra(59),2025,JUL,0
28,MAXI CAB,Maharashtra(59),2025,JUL,0
29,M-CYCLE/SCOOTER,Maharashtra(59),2025,JUL,"1,57,647"
30,M-CYCLE/SCOOTER-WITH SIDE CAR,Maharashtra(59),2025,JUL,2
31,MOBILE CLINIC,Maharashtra(59),2025,JUL,1
32,MOBILE WORKSHOP,Maharashtra(59),2025,JUL,0
33,MOPED,Maharashtra(59),2025,JUL,"1,371"
34,MOTOR CAB,Maharashtra(59),2025,JUL,"5,381"
35,MOTOR CAR,Maharashtra(59),2025,JUL,"39,369"
36,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Maharashtra(59),2025,JUL,0
37,MOTORISED CYCLE (CC > 25CC),Maharashtra(59),2025,JUL,14
38,OMNI BUS,Maharashtra(59),2025,JUL,1
39,OMNI BUS (PRIVATE USE),Maharashtra(59),2025,JUL,128
40,PRIVATE SERVICE VEHICLE,Maharashtra(59),2025,JUL,1
41,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Maharashtra(59),2025,JUL,4
42,RECOVERY VEHICLE,Maharashtra(59),2025,JUL,0
43,ROAD ROLLER,Maharashtra(59),2025,JUL,0
44,SEMI-TRAILER (COMMERCIAL),Maharashtra(59),2025,JUL,24
45,SNORKED LADDERS,Maharashtra(59),2025,JUL,0
46,THREE WHEELER (GOODS),Maharashtra(59),2025,JUL,"1,056"
47,THREE WHEELER (PASSENGER),Maharashtra(59),2025,JUL,"6,390"
48,THREE WHEELER (PERSONAL),Maharashtra(59),2025,JUL,2
49,TOWER WAGON,Maharashtra(59),2025,JUL,0
50,TOW TRUCK,Maharashtra(59),2025,JUL,11
51,TRACTOR (COMMERCIAL),Maharashtra(59),2025,JUL,10
52,TRAILER (AGRICULTURAL),Maharashtra(59),2025,JUL,954
53,TRAILER (COMMERCIAL),Maharashtra(59),2025,JUL,12
54,TRAILER FOR PERSONAL USE,Maharashtra(59),2025,JUL,1
55,TREE TRIMMING VEHICLE,Maharashtra(59),2025,JUL,0
56,VEHICLE FITTED WITH COMPRESSOR,Maharashtra(59),2025,JUL,0
57,VEHICLE FITTED WITH GENERATOR,Maharashtra(59),2025,JUL,3
58,VEHICLE FITTED WITH RIG,Maharashtra(59),2025,JUL,4
1,ADAPTED VEHICLE,Maharashtra(59),2025,AUG,111
2,AGRICULTURAL TRACTOR,Maharashtra(59),2025,AUG,"7,667"
3,AMBULANCE,Maharashtra(59),2025,AUG,126
4,ANIMAL AMBULANCE,Maharashtra(59),2025,AUG,0
5,ARMOURED/SPECIALISED VEHICLE,Maharashtra(59),2025,AUG,0
6,ARTICULATED VEHICLE,Maharashtra(59),2025,AUG,134
7,AUXILIARY TRAILER,Maharashtra(59),2025,AUG,51
8,BREAKDOWN VAN,Maharashtra(59),2025,AUG,0
9,BUS,Maharashtra(59),2025,AUG,"1,097"
10,CAMPER VAN / TRAILER,Maharashtra(59),2025,AUG,2
11,CAMPER VAN / TRAILER (PRIVATE USE),Maharashtra(59),2025,AUG,1
12,CASH VAN,Maharashtra(59),2025,AUG,1
13,CONSTRUCTION EQUIPMENT VEHICLE,Maharashtra(59),2025,AUG,205
14,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Maharashtra(59),2025,AUG,0
15,CRANE MOUNTED VEHICLE,Maharashtra(59),2025,AUG,122
16,DUMPER,Maharashtra(59),2025,AUG,50
17,EARTH MOVING EQUIPMENT,Maharashtra(59),2025,AUG,2
18,E-RICKSHAW(P),Maharashtra(59),2025,AUG,241
19,E-RICKSHAW WITH CART (G),Maharashtra(59),2025,AUG,255
20,EXCAVATOR (NT),Maharashtra(59),2025,AUG,163
21,FIRE FIGHTING VEHICLE,Maharashtra(59),2025,AUG,5
22,FIRE TENDERS,Maharashtra(59),2025,AUG,4
23,FORK LIFT,Maharashtra(59),2025,AUG,15
24,GOODS CARRIER,Maharashtra(59),2025,AUG,"9,681"
25,HARVESTER,Maharashtra(59),2025,AUG,43
26,HEARSES,Maharashtra(59),2025,AUG,1
27,LIBRARY VAN,Maharashtra(59),2025,AUG,1
28,MAXI CAB,Maharashtra(59),2025,AUG,0
29,M-CYCLE/SCOOTER,Maharashtra(59),2025,AUG,"1,63,253"
30,M-CYCLE/SCOOTER-WITH SIDE CAR,Maharashtra(59),2025,AUG,2
31,MOBILE CLINIC,Maharashtra(59),2025,AUG,3
32,MOBILE WORKSHOP,Maharashtra(59),2025,AUG,0
33,MOPED,Maharashtra(59),2025,AUG,"1,217"
34,MOTOR CAB,Maharashtra(59),2025,AUG,"4,860"
35,MOTOR CAR,Maharashtra(59),2025,AUG,"42,530"
36,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Maharashtra(59),2025,AUG,5
37,MOTORISED CYCLE (CC > 25CC),Maharashtra(59),2025,AUG,16
38,OMNI BUS,Maharashtra(59),2025,AUG,0
39,OMNI BUS (PRIVATE USE),Maharashtra(59),2025,AUG,155
40,PRIVATE SERVICE VEHICLE,Maharashtra(59),2025,AUG,0
41,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Maharashtra(59),2025,AUG,5
42,RECOVERY VEHICLE,Maharashtra(59),2025,AUG,0
43,ROAD ROLLER,Maharashtra(59),2025,AUG,0
44,SEMI-TRAILER (COMMERCIAL),Maharashtra(59),2025,AUG,46
45,SNORKED LADDERS,Maharashtra(59),2025,AUG,0
46,THREE WHEELER (GOODS),Maharashtra(59),2025,AUG,"1,064"
47,THREE WHEELER (PASSENGER),Maharashtra(59),2025,AUG,"5,397"
48,THREE WHEELER (PERSONAL),Maharashtra(59),2025,AUG,2
49,TOWER WAGON,Maharashtra(59),2025,AUG,0
50,TOW TRUCK,Maharashtra(59),2025,AUG,14
51,TRACTOR (COMMERCIAL),Maharashtra(59),2025,AUG,5
52,TRAILER (AGRICULTURAL),Maharashtra(59),2025,AUG,"1,111"
