S No,Fuel,State,Year,Vehicle Class,Value
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
4,DUAL DIESEL/CNG,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
5,DUAL DIESEL/LNG,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
6,ELECTRIC(BOV),All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
7,ETHANOL,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
8,FUEL CELL HYDROGEN,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
9,LNG,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
10,LPG ONLY,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
11,METHANOL,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
12,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
13,PETROL,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
14,PETROL/CNG,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
15,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
16,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
17,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
18,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
19,PETROL/ETHANOL,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
20,PETROL/HYBRID,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
21,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
22,PETROL/LPG,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
23,PETROL/METHANOL,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
24,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
25,PURE EV,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
26,STRONG HYBRID EV,All Vahan4 Running States (35/36),2025,Modular Hydraulic Trailer,0
1,CNG ONLY,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
2,DIESEL,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
4,DUAL DIESEL/CNG,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
5,DUAL DIESEL/LNG,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
6,ELECTRIC(BOV),All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
7,ETHANOL,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
8,FUEL CELL HYDROGEN,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
9,LNG,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
10,LPG ONLY,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
11,METHANOL,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
12,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
13,PETROL,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,3
14,PETROL/CNG,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
15,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
16,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
17,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
18,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
19,PETROL/ETHANOL,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
20,PETROL/HYBRID,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
21,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
22,PETROL/LPG,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
23,PETROL/METHANOL,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
24,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
25,PURE EV,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
26,STRONG HYBRID EV,All Vahan4 Running States (35/36),2025,Vintage Motor Vehicle,0
1,DIESEL,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter,1
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter,0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,M-Cycle/Scooter,4
4,PETROL,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter,"3,970"
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter,0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter,0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter,0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter,"2,242"
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter,0
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter,0
11,PURE EV,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter,36
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter,0
1,DIESEL,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter-With Side Car,0
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter-With Side Car,0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,M-Cycle/Scooter-With Side Car,0
4,PETROL,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter-With Side Car,0
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter-With Side Car,0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter-With Side Car,0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter-With Side Car,0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter-With Side Car,1
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter-With Side Car,0
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter-With Side Car,0
11,PURE EV,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter-With Side Car,0
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,M-Cycle/Scooter-With Side Car,0
1,DIESEL,Andaman & Nicobar Island(3),2025,Moped,0
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,Moped,0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,Moped,0
4,PETROL,Andaman & Nicobar Island(3),2025,Moped,14
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,Moped,0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,Moped,0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,Moped,0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,Moped,32
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,Moped,0
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,Moped,0
11,PURE EV,Andaman & Nicobar Island(3),2025,Moped,0
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,Moped,0
1,DIESEL,Andaman & Nicobar Island(3),2025,Motorised Cycle (CC > 25cc),0
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,Motorised Cycle (CC > 25cc),0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,Motorised Cycle (CC > 25cc),0
4,PETROL,Andaman & Nicobar Island(3),2025,Motorised Cycle (CC > 25cc),1
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,Motorised Cycle (CC > 25cc),0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,Motorised Cycle (CC > 25cc),0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,Motorised Cycle (CC > 25cc),0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,Motorised Cycle (CC > 25cc),4
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,Motorised Cycle (CC > 25cc),0
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,Motorised Cycle (CC > 25cc),0
11,PURE EV,Andaman & Nicobar Island(3),2025,Motorised Cycle (CC > 25cc),0
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,Motorised Cycle (CC > 25cc),0
1,DIESEL,Andaman & Nicobar Island(3),2025,Adapted Vehicle,0
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,Adapted Vehicle,0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,Adapted Vehicle,0
4,PETROL,Andaman & Nicobar Island(3),2025,Adapted Vehicle,2
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,Adapted Vehicle,0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,Adapted Vehicle,0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,Adapted Vehicle,0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,Adapted Vehicle,1
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,Adapted Vehicle,0
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,Adapted Vehicle,0
11,PURE EV,Andaman & Nicobar Island(3),2025,Adapted Vehicle,0
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,Adapted Vehicle,0
1,DIESEL,Andaman & Nicobar Island(3),2025,Three Wheeler (Personal),0
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,Three Wheeler (Personal),0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,Three Wheeler (Personal),0
4,PETROL,Andaman & Nicobar Island(3),2025,Three Wheeler (Personal),0
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,Three Wheeler (Personal),0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,Three Wheeler (Personal),0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,Three Wheeler (Personal),0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,Three Wheeler (Personal),0
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,Three Wheeler (Personal),0
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,Three Wheeler (Personal),0
11,PURE EV,Andaman & Nicobar Island(3),2025,Three Wheeler (Personal),0
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,Three Wheeler (Personal),0
1,DIESEL,Andaman & Nicobar Island(3),2025,Motor Car,182
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,Motor Car,1
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,Motor Car,3
4,PETROL,Andaman & Nicobar Island(3),2025,Motor Car,915
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,Motor Car,3
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,Motor Car,1
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,Motor Car,41
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,Motor Car,841
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,Motor Car,156
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,Motor Car,0
11,PURE EV,Andaman & Nicobar Island(3),2025,Motor Car,39
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,Motor Car,12
1,DIESEL,Andaman & Nicobar Island(3),2025,Fork Lift,0
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,Fork Lift,0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,Fork Lift,0
4,PETROL,Andaman & Nicobar Island(3),2025,Fork Lift,0
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,Fork Lift,0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,Fork Lift,0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,Fork Lift,0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,Fork Lift,0
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,Fork Lift,0
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,Fork Lift,0
11,PURE EV,Andaman & Nicobar Island(3),2025,Fork Lift,0
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,Fork Lift,0
1,DIESEL,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Rig,0
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Rig,0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,Vehicle Fitted With Rig,0
4,PETROL,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Rig,0
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Rig,0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Rig,0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Rig,0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Rig,0
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Rig,0
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Rig,0
11,PURE EV,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Rig,0
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Rig,0
1,DIESEL,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Generator,0
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Generator,0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,Vehicle Fitted With Generator,0
4,PETROL,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Generator,0
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Generator,0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Generator,0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Generator,0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Generator,0
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Generator,0
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Generator,0
11,PURE EV,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Generator,0
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Generator,0
1,DIESEL,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Compressor,1
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Compressor,0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,Vehicle Fitted With Compressor,0
4,PETROL,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Compressor,0
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Compressor,0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Compressor,0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Compressor,0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Compressor,0
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Compressor,0
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Compressor,0
11,PURE EV,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Compressor,0
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,Vehicle Fitted With Compressor,0
1,DIESEL,Andaman & Nicobar Island(3),2025,Crane Mounted Vehicle,1
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,Crane Mounted Vehicle,0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,Crane Mounted Vehicle,0
4,PETROL,Andaman & Nicobar Island(3),2025,Crane Mounted Vehicle,0
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,Crane Mounted Vehicle,0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,Crane Mounted Vehicle,0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,Crane Mounted Vehicle,0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,Crane Mounted Vehicle,0
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,Crane Mounted Vehicle,0
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,Crane Mounted Vehicle,0
11,PURE EV,Andaman & Nicobar Island(3),2025,Crane Mounted Vehicle,0
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,Crane Mounted Vehicle,0
1,DIESEL,Andaman & Nicobar Island(3),2025,Agricultural Tractor,3
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,Agricultural Tractor,0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,Agricultural Tractor,0
4,PETROL,Andaman & Nicobar Island(3),2025,Agricultural Tractor,0
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,Agricultural Tractor,0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,Agricultural Tractor,0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,Agricultural Tractor,0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,Agricultural Tractor,0
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,Agricultural Tractor,0
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,Agricultural Tractor,0
11,PURE EV,Andaman & Nicobar Island(3),2025,Agricultural Tractor,0
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,Agricultural Tractor,0
1,DIESEL,Andaman & Nicobar Island(3),2025,Power Tiller,0
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,Power Tiller,0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,Power Tiller,0
4,PETROL,Andaman & Nicobar Island(3),2025,Power Tiller,0
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,Power Tiller,0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,Power Tiller,0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,Power Tiller,0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,Power Tiller,0
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,Power Tiller,0
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,Power Tiller,0
11,PURE EV,Andaman & Nicobar Island(3),2025,Power Tiller,0
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,Power Tiller,0
1,DIESEL,Andaman & Nicobar Island(3),2025,Private Service Vehicle (Individual Use),0
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,Private Service Vehicle (Individual Use),0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,Private Service Vehicle (Individual Use),0
4,PETROL,Andaman & Nicobar Island(3),2025,Private Service Vehicle (Individual Use),0
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,Private Service Vehicle (Individual Use),0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,Private Service Vehicle (Individual Use),0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,Private Service Vehicle (Individual Use),0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,Private Service Vehicle (Individual Use),0
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,Private Service Vehicle (Individual Use),0
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,Private Service Vehicle (Individual Use),0
11,PURE EV,Andaman & Nicobar Island(3),2025,Private Service Vehicle (Individual Use),0
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,Private Service Vehicle (Individual Use),0
1,DIESEL,Andaman & Nicobar Island(3),2025,Camper Van / Trailer (Private Use),0
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,Camper Van / Trailer (Private Use),0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,Camper Van / Trailer (Private Use),0
4,PETROL,Andaman & Nicobar Island(3),2025,Camper Van / Trailer (Private Use),0
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,Camper Van / Trailer (Private Use),0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,Camper Van / Trailer (Private Use),0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,Camper Van / Trailer (Private Use),0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,Camper Van / Trailer (Private Use),0
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,Camper Van / Trailer (Private Use),0
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,Camper Van / Trailer (Private Use),0
11,PURE EV,Andaman & Nicobar Island(3),2025,Camper Van / Trailer (Private Use),0
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,Camper Van / Trailer (Private Use),0
1,DIESEL,Andaman & Nicobar Island(3),2025,Tow Truck,0
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,Tow Truck,0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,Tow Truck,0
4,PETROL,Andaman & Nicobar Island(3),2025,Tow Truck,0
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,Tow Truck,0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,Tow Truck,0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,Tow Truck,0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,Tow Truck,0
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,Tow Truck,0
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,Tow Truck,0
11,PURE EV,Andaman & Nicobar Island(3),2025,Tow Truck,0
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,Tow Truck,0
1,DIESEL,Andaman & Nicobar Island(3),2025,Breakdown Van,0
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,Breakdown Van,0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,Breakdown Van,0
4,PETROL,Andaman & Nicobar Island(3),2025,Breakdown Van,0
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,Breakdown Van,0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,Breakdown Van,0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,Breakdown Van,0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,Breakdown Van,0
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,Breakdown Van,0
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,Breakdown Van,0
11,PURE EV,Andaman & Nicobar Island(3),2025,Breakdown Van,0
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,Breakdown Van,0
1,DIESEL,Andaman & Nicobar Island(3),2025,Recovery Vehicle,0
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,Recovery Vehicle,0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,Recovery Vehicle,0
4,PETROL,Andaman & Nicobar Island(3),2025,Recovery Vehicle,0
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,Recovery Vehicle,0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,Recovery Vehicle,0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,Recovery Vehicle,0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,Recovery Vehicle,0
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,Recovery Vehicle,0
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,Recovery Vehicle,0
