S No,Fuel,State,Year,Month Wise,Value
16,PURE EV,Delhi(16),2025,JAN,"2,897"
17,STRONG HYBRID EV,Delhi(16),2025,JAN,769
1,CNG ONLY,Delhi(16),2025,FEB,"2,010"
2,DIESEL,Delhi(16),2025,FEB,919
3,DIESEL/HYBRID,Delhi(16),2025,FEB,6
4,ELECTRIC(BOV),Delhi(16),2025,FEB,"4,372"
5,ETHANOL,Delhi(16),2025,FEB,2
6,NOT APPLICABLE,Delhi(16),2025,FEB,0
7,PETROL,Delhi(16),2025,FEB,"32,848"
8,PETROL/CNG,Delhi(16),2025,FEB,"3,279"
9,PETROL(E20)/CNG,Delhi(16),2025,FEB,2
10,PETROL(E20)/HYBRID,Delhi(16),2025,FEB,0
11,PETROL(E20)/HYBRID/CNG,Delhi(16),2025,FEB,0
12,PETROL/ETHANOL,Delhi(16),2025,FEB,"1,209"
13,PETROL/HYBRID,Delhi(16),2025,FEB,"1,017"
14,PETROL/HYBRID/CNG,Delhi(16),2025,FEB,4
15,PLUG-IN HYBRID EV,Delhi(16),2025,FEB,0
16,PURE EV,Delhi(16),2025,FEB,"3,851"
17,STRONG HYBRID EV,Delhi(16),2025,FEB,656
1,CNG ONLY,Delhi(16),2025,MAR,"2,146"
2,DIESEL,Delhi(16),2025,MAR,"1,031"
3,DIESEL/HYBRID,Delhi(16),2025,MAR,3
4,ELECTRIC(BOV),Delhi(16),2025,MAR,"4,531"
5,ETHANOL,Delhi(16),2025,MAR,2
6,NOT APPLICABLE,Delhi(16),2025,MAR,2
7,PETROL,Delhi(16),2025,MAR,"38,776"
8,PETROL/CNG,Delhi(16),2025,MAR,"3,461"
9,PETROL(E20)/CNG,Delhi(16),2025,MAR,5
10,PETROL(E20)/HYBRID,Delhi(16),2025,MAR,0
11,PETROL(E20)/HYBRID/CNG,Delhi(16),2025,MAR,0
12,PETROL/ETHANOL,Delhi(16),2025,MAR,"1,929"
13,PETROL/HYBRID,Delhi(16),2025,MAR,"1,161"
14,PETROL/HYBRID/CNG,Delhi(16),2025,MAR,5
15,PLUG-IN HYBRID EV,Delhi(16),2025,MAR,0
16,PURE EV,Delhi(16),2025,MAR,"5,973"
17,STRONG HYBRID EV,Delhi(16),2025,MAR,648
1,CNG ONLY,Delhi(16),2025,APR,"2,397"
2,DIESEL,Delhi(16),2025,APR,"1,019"
3,DIESEL/HYBRID,Delhi(16),2025,APR,2
4,ELECTRIC(BOV),Delhi(16),2025,APR,"3,723"
5,ETHANOL,Delhi(16),2025,APR,4
6,NOT APPLICABLE,Delhi(16),2025,APR,3
7,PETROL,Delhi(16),2025,APR,"34,897"
8,PETROL/CNG,Delhi(16),2025,APR,"3,974"
9,PETROL(E20)/CNG,Delhi(16),2025,APR,5
10,PETROL(E20)/HYBRID,Delhi(16),2025,APR,0
11,PETROL(E20)/HYBRID/CNG,Delhi(16),2025,APR,0
12,PETROL/ETHANOL,Delhi(16),2025,APR,"5,770"
13,PETROL/HYBRID,Delhi(16),2025,APR,"1,388"
14,PETROL/HYBRID/CNG,Delhi(16),2025,APR,2
15,PLUG-IN HYBRID EV,Delhi(16),2025,APR,1
16,PURE EV,Delhi(16),2025,APR,"4,976"
17,STRONG HYBRID EV,Delhi(16),2025,APR,701
1,CNG ONLY,Delhi(16),2025,MAY,"2,777"
2,DIESEL,Delhi(16),2025,MAY,930
3,DIESEL/HYBRID,Delhi(16),2025,MAY,6
4,ELECTRIC(BOV),Delhi(16),2025,MAY,"4,054"
5,ETHANOL,Delhi(16),2025,MAY,3
6,NOT APPLICABLE,Delhi(16),2025,MAY,0
7,PETROL,Delhi(16),2025,MAY,"36,080"
8,PETROL/CNG,Delhi(16),2025,MAY,"3,485"
9,PETROL(E20)/CNG,Delhi(16),2025,MAY,8
10,PETROL(E20)/HYBRID,Delhi(16),2025,MAY,0
11,PETROL(E20)/HYBRID/CNG,Delhi(16),2025,MAY,0
12,PETROL/ETHANOL,Delhi(16),2025,MAY,"14,250"
13,PETROL/HYBRID,Delhi(16),2025,MAY,"1,075"
14,PETROL/HYBRID/CNG,Delhi(16),2025,MAY,2
15,PLUG-IN HYBRID EV,Delhi(16),2025,MAY,1
16,PURE EV,Delhi(16),2025,MAY,"6,098"
17,STRONG HYBRID EV,Delhi(16),2025,MAY,680
1,CNG ONLY,Delhi(16),2025,JUN,"2,401"
2,DIESEL,Delhi(16),2025,JUN,813
3,DIESEL/HYBRID,Delhi(16),2025,JUN,4
4,ELECTRIC(BOV),Delhi(16),2025,JUN,"2,667"
5,ETHANOL,Delhi(16),2025,JUN,3
6,NOT APPLICABLE,Delhi(16),2025,JUN,0
7,PETROL,Delhi(16),2025,JUN,"26,531"
8,PETROL/CNG,Delhi(16),2025,JUN,"3,547"
9,PETROL(E20)/CNG,Delhi(16),2025,JUN,6
10,PETROL(E20)/HYBRID,Delhi(16),2025,JUN,0
11,PETROL(E20)/HYBRID/CNG,Delhi(16),2025,JUN,1
12,PETROL/ETHANOL,Delhi(16),2025,JUN,"15,155"
13,PETROL/HYBRID,Delhi(16),2025,JUN,892
14,PETROL/HYBRID/CNG,Delhi(16),2025,JUN,5
15,PLUG-IN HYBRID EV,Delhi(16),2025,JUN,0
16,PURE EV,Delhi(16),2025,JUN,"5,772"
17,STRONG HYBRID EV,Delhi(16),2025,JUN,580
1,CNG ONLY,Delhi(16),2025,JUL,"2,871"
2,DIESEL,Delhi(16),2025,JUL,843
3,DIESEL/HYBRID,Delhi(16),2025,JUL,20
4,ELECTRIC(BOV),Delhi(16),2025,JUL,"3,425"
5,ETHANOL,Delhi(16),2025,JUL,3
6,NOT APPLICABLE,Delhi(16),2025,JUL,0
7,PETROL,Delhi(16),2025,JUL,"28,941"
8,PETROL/CNG,Delhi(16),2025,JUL,"4,062"
9,PETROL(E20)/CNG,Delhi(16),2025,JUL,18
10,PETROL(E20)/HYBRID,Delhi(16),2025,JUL,0
11,PETROL(E20)/HYBRID/CNG,Delhi(16),2025,JUL,0
12,PETROL/ETHANOL,Delhi(16),2025,JUL,"19,187"
13,PETROL/HYBRID,Delhi(16),2025,JUL,933
14,PETROL/HYBRID/CNG,Delhi(16),2025,JUL,8
15,PLUG-IN HYBRID EV,Delhi(16),2025,JUL,0
16,PURE EV,Delhi(16),2025,JUL,"6,412"
17,STRONG HYBRID EV,Delhi(16),2025,JUL,702
1,CNG ONLY,Delhi(16),2025,AUG,"2,654"
2,DIESEL,Delhi(16),2025,AUG,805
3,DIESEL/HYBRID,Delhi(16),2025,AUG,11
4,ELECTRIC(BOV),Delhi(16),2025,AUG,"3,242"
5,ETHANOL,Delhi(16),2025,AUG,3
6,NOT APPLICABLE,Delhi(16),2025,AUG,0
7,PETROL,Delhi(16),2025,AUG,"24,468"
8,PETROL/CNG,Delhi(16),2025,AUG,"3,483"
9,PETROL(E20)/CNG,Delhi(16),2025,AUG,28
10,PETROL(E20)/HYBRID,Delhi(16),2025,AUG,0
11,PETROL(E20)/HYBRID/CNG,Delhi(16),2025,AUG,0
12,PETROL/ETHANOL,Delhi(16),2025,AUG,"17,875"
13,PETROL/HYBRID,Delhi(16),2025,AUG,827
14,PETROL/HYBRID/CNG,Delhi(16),2025,AUG,2
15,PLUG-IN HYBRID EV,Delhi(16),2025,AUG,0
16,PURE EV,Delhi(16),2025,AUG,"7,645"
17,STRONG HYBRID EV,Delhi(16),2025,AUG,589
1,CNG ONLY,Delhi(16),2025,SEP,"2,444"
2,DIESEL,Delhi(16),2025,SEP,733
3,DIESEL/HYBRID,Delhi(16),2025,SEP,14
4,ELECTRIC(BOV),Delhi(16),2025,SEP,"3,564"
5,ETHANOL,Delhi(16),2025,SEP,2
6,NOT APPLICABLE,Delhi(16),2025,SEP,0
7,PETROL,Delhi(16),2025,SEP,"22,880"
8,PETROL/CNG,Delhi(16),2025,SEP,"3,188"
9,PETROL(E20)/CNG,Delhi(16),2025,SEP,72
10,PETROL(E20)/HYBRID,Delhi(16),2025,SEP,6
11,PETROL(E20)/HYBRID/CNG,Delhi(16),2025,SEP,0
12,PETROL/ETHANOL,Delhi(16),2025,SEP,"19,320"
13,PETROL/HYBRID,Delhi(16),2025,SEP,513
14,PETROL/HYBRID/CNG,Delhi(16),2025,SEP,3
15,PLUG-IN HYBRID EV,Delhi(16),2025,SEP,0
16,PURE EV,Delhi(16),2025,SEP,"7,367"
17,STRONG HYBRID EV,Delhi(16),2025,SEP,383
1,CNG ONLY,Delhi(16),2025,OCT,"3,358"
2,DIESEL,Delhi(16),2025,OCT,"1,170"
3,DIESEL/HYBRID,Delhi(16),2025,OCT,25
4,ELECTRIC(BOV),Delhi(16),2025,OCT,"3,228"
5,ETHANOL,Delhi(16),2025,OCT,0
6,NOT APPLICABLE,Delhi(16),2025,OCT,0
7,PETROL,Delhi(16),2025,OCT,"48,615"
8,PETROL/CNG,Delhi(16),2025,OCT,"6,470"
9,PETROL(E20)/CNG,Delhi(16),2025,OCT,640
10,PETROL(E20)/HYBRID,Delhi(16),2025,OCT,238
11,PETROL(E20)/HYBRID/CNG,Delhi(16),2025,OCT,0
12,PETROL/ETHANOL,Delhi(16),2025,OCT,"41,138"
13,PETROL/HYBRID,Delhi(16),2025,OCT,"1,077"
14,PETROL/HYBRID/CNG,Delhi(16),2025,OCT,6
15,PLUG-IN HYBRID EV,Delhi(16),2025,OCT,0
16,PURE EV,Delhi(16),2025,OCT,"8,140"
17,STRONG HYBRID EV,Delhi(16),2025,OCT,683
1,CNG ONLY,Delhi(16),2025,NOV,"2,833"
2,DIESEL,Delhi(16),2025,NOV,944
3,DIESEL/HYBRID,Delhi(16),2025,NOV,17
4,ELECTRIC(BOV),Delhi(16),2025,NOV,"2,420"
5,ETHANOL,Delhi(16),2025,NOV,2
6,NOT APPLICABLE,Delhi(16),2025,NOV,0
7,PETROL,Delhi(16),2025,NOV,"32,222"
8,PETROL/CNG,Delhi(16),2025,NOV,"2,179"
9,PETROL(E20)/CNG,Delhi(16),2025,NOV,"2,396"
10,PETROL(E20)/HYBRID,Delhi(16),2025,NOV,628
11,PETROL(E20)/HYBRID/CNG,Delhi(16),2025,NOV,0
12,PETROL/ETHANOL,Delhi(16),2025,NOV,"37,659"
13,PETROL/HYBRID,Delhi(16),2025,NOV,429
14,PETROL/HYBRID/CNG,Delhi(16),2025,NOV,0
15,PLUG-IN HYBRID EV,Delhi(16),2025,NOV,0
16,PURE EV,Delhi(16),2025,NOV,"6,488"
17,STRONG HYBRID EV,Delhi(16),2025,NOV,711
1,CNG ONLY,Delhi(16),2025,DEC,"2,032"
2,DIESEL,Delhi(16),2025,DEC,815
3,DIESEL/HYBRID,Delhi(16),2025,DEC,21
4,ELECTRIC(BOV),Delhi(16),2025,DEC,"1,617"
5,ETHANOL,Delhi(16),2025,DEC,0
6,NOT APPLICABLE,Delhi(16),2025,DEC,0
7,PETROL,Delhi(16),2025,DEC,"11,565"
8,PETROL/CNG,Delhi(16),2025,DEC,"1,869"
9,PETROL(E20)/CNG,Delhi(16),2025,DEC,"2,716"
10,PETROL(E20)/HYBRID,Delhi(16),2025,DEC,909
11,PETROL(E20)/HYBRID/CNG,Delhi(16),2025,DEC,0
12,PETROL/ETHANOL,Delhi(16),2025,DEC,"25,072"
13,PETROL/HYBRID,Delhi(16),2025,DEC,289
14,PETROL/HYBRID/CNG,Delhi(16),2025,DEC,1
15,PLUG-IN HYBRID EV,Delhi(16),2025,DEC,0
16,PURE EV,Delhi(16),2025,DEC,"5,614"
17,STRONG HYBRID EV,Delhi(16),2025,DEC,663
1,CNG ONLY,Goa(13),2025,JAN,27
2,DIESEL,Goa(13),2025,JAN,603
3,DIESEL/HYBRID,Goa(13),2025,JAN,4
4,ELECTRIC(BOV),Goa(13),2025,JAN,260
5,ETHANOL,Goa(13),2025,JAN,1
6,NOT APPLICABLE,Goa(13),2025,JAN,0
7,PETROL,Goa(13),2025,JAN,"4,995"
8,PETROL/CNG,Goa(13),2025,JAN,120
9,PETROL(E20)/CNG,Goa(13),2025,JAN,0
10,PETROL(E20)/HYBRID,Goa(13),2025,JAN,0
11,PETROL/ETHANOL,Goa(13),2025,JAN,"1,012"
12,PETROL/HYBRID,Goa(13),2025,JAN,340
13,PURE EV,Goa(13),2025,JAN,680
14,STRONG HYBRID EV,Goa(13),2025,JAN,41
1,CNG ONLY,Goa(13),2025,FEB,16
2,DIESEL,Goa(13),2025,FEB,403
3,DIESEL/HYBRID,Goa(13),2025,FEB,2
4,ELECTRIC(BOV),Goa(13),2025,FEB,195
5,ETHANOL,Goa(13),2025,FEB,0
6,NOT APPLICABLE,Goa(13),2025,FEB,2
7,PETROL,Goa(13),2025,FEB,"4,170"
8,PETROL/CNG,Goa(13),2025,FEB,96
9,PETROL(E20)/CNG,Goa(13),2025,FEB,0
10,PETROL(E20)/HYBRID,Goa(13),2025,FEB,0
11,PETROL/ETHANOL,Goa(13),2025,FEB,686
12,PETROL/HYBRID,Goa(13),2025,FEB,188
13,PURE EV,Goa(13),2025,FEB,402
14,STRONG HYBRID EV,Goa(13),2025,FEB,37
1,CNG ONLY,Goa(13),2025,MAR,19
2,DIESEL,Goa(13),2025,MAR,444
3,DIESEL/HYBRID,Goa(13),2025,MAR,4
4,ELECTRIC(BOV),Goa(13),2025,MAR,318
5,ETHANOL,Goa(13),2025,MAR,0
6,NOT APPLICABLE,Goa(13),2025,MAR,0
7,PETROL,Goa(13),2025,MAR,"5,235"
8,PETROL/CNG,Goa(13),2025,MAR,109
9,PETROL(E20)/CNG,Goa(13),2025,MAR,0
10,PETROL(E20)/HYBRID,Goa(13),2025,MAR,0
11,PETROL/ETHANOL,Goa(13),2025,MAR,669
12,PETROL/HYBRID,Goa(13),2025,MAR,223
13,PURE EV,Goa(13),2025,MAR,702
14,STRONG HYBRID EV,Goa(13),2025,MAR,67
1,CNG ONLY,Goa(13),2025,APR,19
2,DIESEL,Goa(13),2025,APR,410
3,DIESEL/HYBRID,Goa(13),2025,APR,5
4,ELECTRIC(BOV),Goa(13),2025,APR,216
5,ETHANOL,Goa(13),2025,APR,2
6,NOT APPLICABLE,Goa(13),2025,APR,0
7,PETROL,Goa(13),2025,APR,"3,882"
8,PETROL/CNG,Goa(13),2025,APR,73
9,PETROL(E20)/CNG,Goa(13),2025,APR,0
10,PETROL(E20)/HYBRID,Goa(13),2025,APR,0
11,PETROL/ETHANOL,Goa(13),2025,APR,910
12,PETROL/HYBRID,Goa(13),2025,APR,175
13,PURE EV,Goa(13),2025,APR,397
14,STRONG HYBRID EV,Goa(13),2025,APR,50
1,CNG ONLY,Goa(13),2025,MAY,10
2,DIESEL,Goa(13),2025,MAY,284
3,DIESEL/HYBRID,Goa(13),2025,MAY,2
4,ELECTRIC(BOV),Goa(13),2025,MAY,184
5,ETHANOL,Goa(13),2025,MAY,0
6,NOT APPLICABLE,Goa(13),2025,MAY,0
7,PETROL,Goa(13),2025,MAY,"2,771"
8,PETROL/CNG,Goa(13),2025,MAY,59
9,PETROL(E20)/CNG,Goa(13),2025,MAY,0
10,PETROL(E20)/HYBRID,Goa(13),2025,MAY,0
11,PETROL/ETHANOL,Goa(13),2025,MAY,"1,003"
12,PETROL/HYBRID,Goa(13),2025,MAY,147
13,PURE EV,Goa(13),2025,MAY,434
14,STRONG HYBRID EV,Goa(13),2025,MAY,32
1,CNG ONLY,Goa(13),2025,JUN,8
2,DIESEL,Goa(13),2025,JUN,333
3,DIESEL/HYBRID,Goa(13),2025,JUN,3
4,ELECTRIC(BOV),Goa(13),2025,JUN,307
5,ETHANOL,Goa(13),2025,JUN,0
6,NOT APPLICABLE,Goa(13),2025,JUN,0
7,PETROL,Goa(13),2025,JUN,"2,782"
8,PETROL/CNG,Goa(13),2025,JUN,65
9,PETROL(E20)/CNG,Goa(13),2025,JUN,0
10,PETROL(E20)/HYBRID,Goa(13),2025,JUN,0
11,PETROL/ETHANOL,Goa(13),2025,JUN,992
12,PETROL/HYBRID,Goa(13),2025,JUN,135
13,PURE EV,Goa(13),2025,JUN,610
14,STRONG HYBRID EV,Goa(13),2025,JUN,43
1,CNG ONLY,Goa(13),2025,JUL,13
2,DIESEL,Goa(13),2025,JUL,344
3,DIESEL/HYBRID,Goa(13),2025,JUL,7
4,ELECTRIC(BOV),Goa(13),2025,JUL,218
5,ETHANOL,Goa(13),2025,JUL,0
6,NOT APPLICABLE,Goa(13),2025,JUL,0
7,PETROL,Goa(13),2025,JUL,"2,999"
8,PETROL/CNG,Goa(13),2025,JUL,72
9,PETROL(E20)/CNG,Goa(13),2025,JUL,0
10,PETROL(E20)/HYBRID,Goa(13),2025,JUL,0
11,PETROL/ETHANOL,Goa(13),2025,JUL,"1,214"
12,PETROL/HYBRID,Goa(13),2025,JUL,166
13,PURE EV,Goa(13),2025,JUL,412
14,STRONG HYBRID EV,Goa(13),2025,JUL,37
1,CNG ONLY,Goa(13),2025,AUG,25
2,DIESEL,Goa(13),2025,AUG,479
3,DIESEL/HYBRID,Goa(13),2025,AUG,3
4,ELECTRIC(BOV),Goa(13),2025,AUG,366
5,ETHANOL,Goa(13),2025,AUG,0
6,NOT APPLICABLE,Goa(13),2025,AUG,0
7,PETROL,Goa(13),2025,AUG,"4,601"
8,PETROL/CNG,Goa(13),2025,AUG,101
9,PETROL(E20)/CNG,Goa(13),2025,AUG,0
10,PETROL(E20)/HYBRID,Goa(13),2025,AUG,0
11,PETROL/ETHANOL,Goa(13),2025,AUG,"1,804"
12,PETROL/HYBRID,Goa(13),2025,AUG,250
13,PURE EV,Goa(13),2025,AUG,472
14,STRONG HYBRID EV,Goa(13),2025,AUG,49
1,CNG ONLY,Goa(13),2025,SEP,20
2,DIESEL,Goa(13),2025,SEP,403
3,DIESEL/HYBRID,Goa(13),2025,SEP,6
4,ELECTRIC(BOV),Goa(13),2025,SEP,283
5,ETHANOL,Goa(13),2025,SEP,0
6,NOT APPLICABLE,Goa(13),2025,SEP,0
7,PETROL,Goa(13),2025,SEP,"4,085"
8,PETROL/CNG,Goa(13),2025,SEP,58
9,PETROL(E20)/CNG,Goa(13),2025,SEP,2
10,PETROL(E20)/HYBRID,Goa(13),2025,SEP,5
11,PETROL/ETHANOL,Goa(13),2025,SEP,"1,679"
12,PETROL/HYBRID,Goa(13),2025,SEP,139
13,PURE EV,Goa(13),2025,SEP,580
14,STRONG HYBRID EV,Goa(13),2025,SEP,28
1,CNG ONLY,Goa(13),2025,OCT,15
2,DIESEL,Goa(13),2025,OCT,623
3,DIESEL/HYBRID,Goa(13),2025,OCT,10
4,ELECTRIC(BOV),Goa(13),2025,OCT,299
5,ETHANOL,Goa(13),2025,OCT,0
6,NOT APPLICABLE,Goa(13),2025,OCT,0
7,PETROL,Goa(13),2025,OCT,"6,756"
8,PETROL/CNG,Goa(13),2025,OCT,130
9,PETROL(E20)/CNG,Goa(13),2025,OCT,6
10,PETROL(E20)/HYBRID,Goa(13),2025,OCT,48
11,PETROL/ETHANOL,Goa(13),2025,OCT,"2,475"
12,PETROL/HYBRID,Goa(13),2025,OCT,271
13,PURE EV,Goa(13),2025,OCT,689
14,STRONG HYBRID EV,Goa(13),2025,OCT,53
1,CNG ONLY,Goa(13),2025,NOV,20
2,DIESEL,Goa(13),2025,NOV,460
3,DIESEL/HYBRID,Goa(13),2025,NOV,4
4,ELECTRIC(BOV),Goa(13),2025,NOV,169
5,ETHANOL,Goa(13),2025,NOV,0
6,NOT APPLICABLE,Goa(13),2025,NOV,0
7,PETROL,Goa(13),2025,NOV,"2,739"
8,PETROL/CNG,Goa(13),2025,NOV,33
9,PETROL(E20)/CNG,Goa(13),2025,NOV,64
10,PETROL(E20)/HYBRID,Goa(13),2025,NOV,214
11,PETROL/ETHANOL,Goa(13),2025,NOV,"3,756"
12,PETROL/HYBRID,Goa(13),2025,NOV,57
13,PURE EV,Goa(13),2025,NOV,531
14,STRONG HYBRID EV,Goa(13),2025,NOV,36
1,CNG ONLY,Goa(13),2025,DEC,12
2,DIESEL,Goa(13),2025,DEC,411
3,DIESEL/HYBRID,Goa(13),2025,DEC,8
4,ELECTRIC(BOV),Goa(13),2025,DEC,132
5,ETHANOL,Goa(13),2025,DEC,0
6,NOT APPLICABLE,Goa(13),2025,DEC,0
7,PETROL,Goa(13),2025,DEC,"2,137"
8,PETROL/CNG,Goa(13),2025,DEC,29
9,PETROL(E20)/CNG,Goa(13),2025,DEC,54
10,PETROL(E20)/HYBRID,Goa(13),2025,DEC,246
11,PETROL/ETHANOL,Goa(13),2025,DEC,"3,968"
12,PETROL/HYBRID,Goa(13),2025,DEC,27
13,PURE EV,Goa(13),2025,DEC,512
14,STRONG HYBRID EV,Goa(13),2025,DEC,40
1,CNG ONLY,Gujarat(37),2025,JAN,"8,785"
2,DIESEL,Gujarat(37),2025,JAN,"26,189"
3,DIESEL/HYBRID,Gujarat(37),2025,JAN,67
4,ELECTRIC(BOV),Gujarat(37),2025,JAN,"1,503"
5,ETHANOL,Gujarat(37),2025,JAN,1
6,LNG,Gujarat(37),2025,JAN,18
7,LPG ONLY,Gujarat(37),2025,JAN,0
8,NOT APPLICABLE,Gujarat(37),2025,JAN,193
9,PETROL,Gujarat(37),2025,JAN,"1,03,148"
10,PETROL/CNG,Gujarat(37),2025,JAN,"17,481"
11,PETROL(E20)/CNG,Gujarat(37),2025,JAN,0
12,PETROL(E20)/HYBRID,Gujarat(37),2025,JAN,0
13,PETROL(E20)/HYBRID/CNG,Gujarat(37),2025,JAN,0
14,PETROL/ETHANOL,Gujarat(37),2025,JAN,"1,725"
15,PETROL/HYBRID,Gujarat(37),2025,JAN,"1,551"
16,PETROL/HYBRID/CNG,Gujarat(37),2025,JAN,9
17,PLUG-IN HYBRID EV,Gujarat(37),2025,JAN,2
18,PURE EV,Gujarat(37),2025,JAN,"3,590"
19,STRONG HYBRID EV,Gujarat(37),2025,JAN,685
1,CNG ONLY,Gujarat(37),2025,FEB,"7,253"
2,DIESEL,Gujarat(37),2025,FEB,"15,402"
3,DIESEL/HYBRID,Gujarat(37),2025,FEB,71
4,ELECTRIC(BOV),Gujarat(37),2025,FEB,957
5,ETHANOL,Gujarat(37),2025,FEB,2
6,LNG,Gujarat(37),2025,FEB,1
7,LPG ONLY,Gujarat(37),2025,FEB,0
8,NOT APPLICABLE,Gujarat(37),2025,FEB,211
9,PETROL,Gujarat(37),2025,FEB,"86,510"
10,PETROL/CNG,Gujarat(37),2025,FEB,"9,663"
11,PETROL(E20)/CNG,Gujarat(37),2025,FEB,0
12,PETROL(E20)/HYBRID,Gujarat(37),2025,FEB,0
13,PETROL(E20)/HYBRID/CNG,Gujarat(37),2025,FEB,0
14,PETROL/ETHANOL,Gujarat(37),2025,FEB,"1,856"
15,PETROL/HYBRID,Gujarat(37),2025,FEB,"1,009"
16,PETROL/HYBRID/CNG,Gujarat(37),2025,FEB,1
17,PLUG-IN HYBRID EV,Gujarat(37),2025,FEB,0
18,PURE EV,Gujarat(37),2025,FEB,"3,081"
19,STRONG HYBRID EV,Gujarat(37),2025,FEB,602
1,CNG ONLY,Gujarat(37),2025,MAR,"6,789"
2,DIESEL,Gujarat(37),2025,MAR,"15,018"
3,DIESEL/HYBRID,Gujarat(37),2025,MAR,73
4,ELECTRIC(BOV),Gujarat(37),2025,MAR,"1,028"
5,ETHANOL,Gujarat(37),2025,MAR,2
6,LNG,Gujarat(37),2025,MAR,0
7,LPG ONLY,Gujarat(37),2025,MAR,0
8,NOT APPLICABLE,Gujarat(37),2025,MAR,200
9,PETROL,Gujarat(37),2025,MAR,"95,334"
10,PETROL/CNG,Gujarat(37),2025,MAR,"9,807"
11,PETROL(E20)/CNG,Gujarat(37),2025,MAR,1
12,PETROL(E20)/HYBRID,Gujarat(37),2025,MAR,0
13,PETROL(E20)/HYBRID/CNG,Gujarat(37),2025,MAR,0
14,PETROL/ETHANOL,Gujarat(37),2025,MAR,"3,377"
15,PETROL/HYBRID,Gujarat(37),2025,MAR,882
16,PETROL/HYBRID/CNG,Gujarat(37),2025,MAR,1
17,PLUG-IN HYBRID EV,Gujarat(37),2025,MAR,0
18,PURE EV,Gujarat(37),2025,MAR,"5,270"
19,STRONG HYBRID EV,Gujarat(37),2025,MAR,602
1,CNG ONLY,Gujarat(37),2025,APR,"6,262"
2,DIESEL,Gujarat(37),2025,APR,"15,454"
3,DIESEL/HYBRID,Gujarat(37),2025,APR,70
4,ELECTRIC(BOV),Gujarat(37),2025,APR,668
5,ETHANOL,Gujarat(37),2025,APR,6
6,LNG,Gujarat(37),2025,APR,11
7,LPG ONLY,Gujarat(37),2025,APR,0
8,NOT APPLICABLE,Gujarat(37),2025,APR,210
9,PETROL,Gujarat(37),2025,APR,"91,223"
10,PETROL/CNG,Gujarat(37),2025,APR,"10,659"
11,PETROL(E20)/CNG,Gujarat(37),2025,APR,1
12,PETROL(E20)/HYBRID,Gujarat(37),2025,APR,0
13,PETROL(E20)/HYBRID/CNG,Gujarat(37),2025,APR,0
14,PETROL/ETHANOL,Gujarat(37),2025,APR,"9,215"
15,PETROL/HYBRID,Gujarat(37),2025,APR,"1,041"
16,PETROL/HYBRID/CNG,Gujarat(37),2025,APR,3
17,PLUG-IN HYBRID EV,Gujarat(37),2025,APR,0
18,PURE EV,Gujarat(37),2025,APR,"4,674"
19,STRONG HYBRID EV,Gujarat(37),2025,APR,668
1,CNG ONLY,Gujarat(37),2025,MAY,"6,432"
2,DIESEL,Gujarat(37),2025,MAY,"14,096"
3,DIESEL/HYBRID,Gujarat(37),2025,MAY,86
4,ELECTRIC(BOV),Gujarat(37),2025,MAY,724
5,ETHANOL,Gujarat(37),2025,MAY,3
6,LNG,Gujarat(37),2025,MAY,0
7,LPG ONLY,Gujarat(37),2025,MAY,1
8,NOT APPLICABLE,Gujarat(37),2025,MAY,158
9,PETROL,Gujarat(37),2025,MAY,"81,641"
10,PETROL/CNG,Gujarat(37),2025,MAY,"9,426"
11,PETROL(E20)/CNG,Gujarat(37),2025,MAY,3
12,PETROL(E20)/HYBRID,Gujarat(37),2025,MAY,0
13,PETROL(E20)/HYBRID/CNG,Gujarat(37),2025,MAY,0
14,PETROL/ETHANOL,Gujarat(37),2025,MAY,"14,650"
15,PETROL/HYBRID,Gujarat(37),2025,MAY,897
16,PETROL/HYBRID/CNG,Gujarat(37),2025,MAY,1
17,PLUG-IN HYBRID EV,Gujarat(37),2025,MAY,0
18,PURE EV,Gujarat(37),2025,MAY,"5,255"
19,STRONG HYBRID EV,Gujarat(37),2025,MAY,704
1,CNG ONLY,Gujarat(37),2025,JUN,"7,057"
2,DIESEL,Gujarat(37),2025,JUN,"13,294"
3,DIESEL/HYBRID,Gujarat(37),2025,JUN,76
4,ELECTRIC(BOV),Gujarat(37),2025,JUN,792
5,ETHANOL,Gujarat(37),2025,JUN,3
6,LNG,Gujarat(37),2025,JUN,19
7,LPG ONLY,Gujarat(37),2025,JUN,1
8,NOT APPLICABLE,Gujarat(37),2025,JUN,113
9,PETROL,Gujarat(37),2025,JUN,"83,132"
10,PETROL/CNG,Gujarat(37),2025,JUN,"10,135"
11,PETROL(E20)/CNG,Gujarat(37),2025,JUN,11
12,PETROL(E20)/HYBRID,Gujarat(37),2025,JUN,0
13,PETROL(E20)/HYBRID/CNG,Gujarat(37),2025,JUN,0
14,PETROL/ETHANOL,Gujarat(37),2025,JUN,"18,875"
15,PETROL/HYBRID,Gujarat(37),2025,JUN,742
16,PETROL/HYBRID/CNG,Gujarat(37),2025,JUN,2
17,PLUG-IN HYBRID EV,Gujarat(37),2025,JUN,0
18,PURE EV,Gujarat(37),2025,JUN,"6,275"
19,STRONG HYBRID EV,Gujarat(37),2025,JUN,556
1,CNG ONLY,Gujarat(37),2025,JUL,"7,742"
2,DIESEL,Gujarat(37),2025,JUL,"22,216"
3,DIESEL/HYBRID,Gujarat(37),2025,JUL,87
