S No,Norms,State,Year,Vehicle Class,Value
2,BHARAT STAGE II,Nagaland(9),2026,Three Wheeler (Passenger),0
3,BHARAT STAGE III,Nagaland(9),2026,Three Wheeler (Passenger),0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Three Wheeler (Passenger),0
5,BHARAT STAGE IV,Nagaland(9),2026,Three Wheeler (Passenger),0
6,BHARAT STAGE VI,Nagaland(9),2026,Three Wheeler (Passenger),115
7,CEV STAGE IV,Nagaland(9),2026,Three Wheeler (Passenger),0
8,CEV STAGE V,Nagaland(9),2026,Three Wheeler (Passenger),0
9,EURO 2,Nagaland(9),2026,Three Wheeler (Passenger),0
10,EURO 3,Nagaland(9),2026,Three Wheeler (Passenger),0
11,NOT AVAILABLE,Nagaland(9),2026,Three Wheeler (Passenger),0
1,BHARAT STAGE I,Nagaland(9),2026,Three Wheeler (Goods),0
2,BHARAT STAGE II,Nagaland(9),2026,Three Wheeler (Goods),0
3,BHARAT STAGE III,Nagaland(9),2026,Three Wheeler (Goods),0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Three Wheeler (Goods),0
5,BHARAT STAGE IV,Nagaland(9),2026,Three Wheeler (Goods),0
6,BHARAT STAGE VI,Nagaland(9),2026,Three Wheeler (Goods),7
7,CEV STAGE IV,Nagaland(9),2026,Three Wheeler (Goods),0
8,CEV STAGE V,Nagaland(9),2026,Three Wheeler (Goods),0
9,EURO 2,Nagaland(9),2026,Three Wheeler (Goods),0
10,EURO 3,Nagaland(9),2026,Three Wheeler (Goods),0
11,NOT AVAILABLE,Nagaland(9),2026,Three Wheeler (Goods),0
1,BHARAT STAGE I,Nagaland(9),2026,Goods Carrier,0
2,BHARAT STAGE II,Nagaland(9),2026,Goods Carrier,0
3,BHARAT STAGE III,Nagaland(9),2026,Goods Carrier,13
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Goods Carrier,0
5,BHARAT STAGE IV,Nagaland(9),2026,Goods Carrier,18
6,BHARAT STAGE VI,Nagaland(9),2026,Goods Carrier,"1,160"
7,CEV STAGE IV,Nagaland(9),2026,Goods Carrier,0
8,CEV STAGE V,Nagaland(9),2026,Goods Carrier,0
9,EURO 2,Nagaland(9),2026,Goods Carrier,0
10,EURO 3,Nagaland(9),2026,Goods Carrier,0
11,NOT AVAILABLE,Nagaland(9),2026,Goods Carrier,0
1,BHARAT STAGE I,Nagaland(9),2026,Power Tiller (Commercial),0
2,BHARAT STAGE II,Nagaland(9),2026,Power Tiller (Commercial),0
3,BHARAT STAGE III,Nagaland(9),2026,Power Tiller (Commercial),0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Power Tiller (Commercial),0
5,BHARAT STAGE IV,Nagaland(9),2026,Power Tiller (Commercial),0
6,BHARAT STAGE VI,Nagaland(9),2026,Power Tiller (Commercial),0
7,CEV STAGE IV,Nagaland(9),2026,Power Tiller (Commercial),0
8,CEV STAGE V,Nagaland(9),2026,Power Tiller (Commercial),0
9,EURO 2,Nagaland(9),2026,Power Tiller (Commercial),0
10,EURO 3,Nagaland(9),2026,Power Tiller (Commercial),0
11,NOT AVAILABLE,Nagaland(9),2026,Power Tiller (Commercial),0
1,BHARAT STAGE I,Nagaland(9),2026,Tractor (Commercial),0
2,BHARAT STAGE II,Nagaland(9),2026,Tractor (Commercial),0
3,BHARAT STAGE III,Nagaland(9),2026,Tractor (Commercial),0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Tractor (Commercial),0
5,BHARAT STAGE IV,Nagaland(9),2026,Tractor (Commercial),0
6,BHARAT STAGE VI,Nagaland(9),2026,Tractor (Commercial),0
7,CEV STAGE IV,Nagaland(9),2026,Tractor (Commercial),0
8,CEV STAGE V,Nagaland(9),2026,Tractor (Commercial),0
9,EURO 2,Nagaland(9),2026,Tractor (Commercial),0
10,EURO 3,Nagaland(9),2026,Tractor (Commercial),0
11,NOT AVAILABLE,Nagaland(9),2026,Tractor (Commercial),0
1,BHARAT STAGE I,Nagaland(9),2026,Mobile Clinic,0
2,BHARAT STAGE II,Nagaland(9),2026,Mobile Clinic,0
3,BHARAT STAGE III,Nagaland(9),2026,Mobile Clinic,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Mobile Clinic,0
5,BHARAT STAGE IV,Nagaland(9),2026,Mobile Clinic,0
6,BHARAT STAGE VI,Nagaland(9),2026,Mobile Clinic,1
7,CEV STAGE IV,Nagaland(9),2026,Mobile Clinic,0
8,CEV STAGE V,Nagaland(9),2026,Mobile Clinic,0
9,EURO 2,Nagaland(9),2026,Mobile Clinic,0
10,EURO 3,Nagaland(9),2026,Mobile Clinic,0
11,NOT AVAILABLE,Nagaland(9),2026,Mobile Clinic,0
1,BHARAT STAGE I,Nagaland(9),2026,X-Ray Van,0
2,BHARAT STAGE II,Nagaland(9),2026,X-Ray Van,0
3,BHARAT STAGE III,Nagaland(9),2026,X-Ray Van,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,X-Ray Van,0
5,BHARAT STAGE IV,Nagaland(9),2026,X-Ray Van,0
6,BHARAT STAGE VI,Nagaland(9),2026,X-Ray Van,0
7,CEV STAGE IV,Nagaland(9),2026,X-Ray Van,0
8,CEV STAGE V,Nagaland(9),2026,X-Ray Van,0
9,EURO 2,Nagaland(9),2026,X-Ray Van,0
10,EURO 3,Nagaland(9),2026,X-Ray Van,0
11,NOT AVAILABLE,Nagaland(9),2026,X-Ray Van,0
1,BHARAT STAGE I,Nagaland(9),2026,Library Van,0
2,BHARAT STAGE II,Nagaland(9),2026,Library Van,0
3,BHARAT STAGE III,Nagaland(9),2026,Library Van,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Library Van,0
5,BHARAT STAGE IV,Nagaland(9),2026,Library Van,0
6,BHARAT STAGE VI,Nagaland(9),2026,Library Van,0
7,CEV STAGE IV,Nagaland(9),2026,Library Van,0
8,CEV STAGE V,Nagaland(9),2026,Library Van,0
9,EURO 2,Nagaland(9),2026,Library Van,0
10,EURO 3,Nagaland(9),2026,Library Van,0
11,NOT AVAILABLE,Nagaland(9),2026,Library Van,0
1,BHARAT STAGE I,Nagaland(9),2026,Mobile Workshop,0
2,BHARAT STAGE II,Nagaland(9),2026,Mobile Workshop,0
3,BHARAT STAGE III,Nagaland(9),2026,Mobile Workshop,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Mobile Workshop,0
5,BHARAT STAGE IV,Nagaland(9),2026,Mobile Workshop,0
6,BHARAT STAGE VI,Nagaland(9),2026,Mobile Workshop,0
7,CEV STAGE IV,Nagaland(9),2026,Mobile Workshop,0
8,CEV STAGE V,Nagaland(9),2026,Mobile Workshop,0
9,EURO 2,Nagaland(9),2026,Mobile Workshop,0
10,EURO 3,Nagaland(9),2026,Mobile Workshop,0
11,NOT AVAILABLE,Nagaland(9),2026,Mobile Workshop,0
1,BHARAT STAGE I,Nagaland(9),2026,Mobile Canteen,0
2,BHARAT STAGE II,Nagaland(9),2026,Mobile Canteen,0
3,BHARAT STAGE III,Nagaland(9),2026,Mobile Canteen,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Mobile Canteen,0
5,BHARAT STAGE IV,Nagaland(9),2026,Mobile Canteen,0
6,BHARAT STAGE VI,Nagaland(9),2026,Mobile Canteen,0
7,CEV STAGE IV,Nagaland(9),2026,Mobile Canteen,0
8,CEV STAGE V,Nagaland(9),2026,Mobile Canteen,0
9,EURO 2,Nagaland(9),2026,Mobile Canteen,0
10,EURO 3,Nagaland(9),2026,Mobile Canteen,0
11,NOT AVAILABLE,Nagaland(9),2026,Mobile Canteen,0
1,BHARAT STAGE I,Nagaland(9),2026,Private Service Vehicle,0
2,BHARAT STAGE II,Nagaland(9),2026,Private Service Vehicle,0
3,BHARAT STAGE III,Nagaland(9),2026,Private Service Vehicle,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Private Service Vehicle,0
5,BHARAT STAGE IV,Nagaland(9),2026,Private Service Vehicle,0
6,BHARAT STAGE VI,Nagaland(9),2026,Private Service Vehicle,0
7,CEV STAGE IV,Nagaland(9),2026,Private Service Vehicle,0
8,CEV STAGE V,Nagaland(9),2026,Private Service Vehicle,0
9,EURO 2,Nagaland(9),2026,Private Service Vehicle,0
10,EURO 3,Nagaland(9),2026,Private Service Vehicle,0
11,NOT AVAILABLE,Nagaland(9),2026,Private Service Vehicle,0
1,BHARAT STAGE I,Nagaland(9),2026,Maxi Cab,0
2,BHARAT STAGE II,Nagaland(9),2026,Maxi Cab,0
3,BHARAT STAGE III,Nagaland(9),2026,Maxi Cab,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Maxi Cab,0
5,BHARAT STAGE IV,Nagaland(9),2026,Maxi Cab,0
6,BHARAT STAGE VI,Nagaland(9),2026,Maxi Cab,0
7,CEV STAGE IV,Nagaland(9),2026,Maxi Cab,0
8,CEV STAGE V,Nagaland(9),2026,Maxi Cab,0
9,EURO 2,Nagaland(9),2026,Maxi Cab,0
10,EURO 3,Nagaland(9),2026,Maxi Cab,0
11,NOT AVAILABLE,Nagaland(9),2026,Maxi Cab,0
1,BHARAT STAGE I,Nagaland(9),2026,Motor Cab,0
2,BHARAT STAGE II,Nagaland(9),2026,Motor Cab,0
3,BHARAT STAGE III,Nagaland(9),2026,Motor Cab,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Motor Cab,0
5,BHARAT STAGE IV,Nagaland(9),2026,Motor Cab,0
6,BHARAT STAGE VI,Nagaland(9),2026,Motor Cab,0
7,CEV STAGE IV,Nagaland(9),2026,Motor Cab,0
8,CEV STAGE V,Nagaland(9),2026,Motor Cab,0
9,EURO 2,Nagaland(9),2026,Motor Cab,0
10,EURO 3,Nagaland(9),2026,Motor Cab,0
11,NOT AVAILABLE,Nagaland(9),2026,Motor Cab,0
1,BHARAT STAGE I,Nagaland(9),2026,Puller Tractor,0
2,BHARAT STAGE II,Nagaland(9),2026,Puller Tractor,0
3,BHARAT STAGE III,Nagaland(9),2026,Puller Tractor,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Puller Tractor,0
5,BHARAT STAGE IV,Nagaland(9),2026,Puller Tractor,0
6,BHARAT STAGE VI,Nagaland(9),2026,Puller Tractor,11
7,CEV STAGE IV,Nagaland(9),2026,Puller Tractor,0
8,CEV STAGE V,Nagaland(9),2026,Puller Tractor,0
9,EURO 2,Nagaland(9),2026,Puller Tractor,0
10,EURO 3,Nagaland(9),2026,Puller Tractor,0
11,NOT AVAILABLE,Nagaland(9),2026,Puller Tractor,0
1,BHARAT STAGE I,Nagaland(9),2026,Bus,0
2,BHARAT STAGE II,Nagaland(9),2026,Bus,0
3,BHARAT STAGE III,Nagaland(9),2026,Bus,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Bus,0
5,BHARAT STAGE IV,Nagaland(9),2026,Bus,0
6,BHARAT STAGE VI,Nagaland(9),2026,Bus,0
7,CEV STAGE IV,Nagaland(9),2026,Bus,0
8,CEV STAGE V,Nagaland(9),2026,Bus,0
9,EURO 2,Nagaland(9),2026,Bus,0
10,EURO 3,Nagaland(9),2026,Bus,0
11,NOT AVAILABLE,Nagaland(9),2026,Bus,0
1,BHARAT STAGE I,Nagaland(9),2026,School Bus,0
2,BHARAT STAGE II,Nagaland(9),2026,School Bus,0
3,BHARAT STAGE III,Nagaland(9),2026,School Bus,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,School Bus,0
5,BHARAT STAGE IV,Nagaland(9),2026,School Bus,0
6,BHARAT STAGE VI,Nagaland(9),2026,School Bus,0
7,CEV STAGE IV,Nagaland(9),2026,School Bus,0
8,CEV STAGE V,Nagaland(9),2026,School Bus,0
9,EURO 2,Nagaland(9),2026,School Bus,0
10,EURO 3,Nagaland(9),2026,School Bus,0
11,NOT AVAILABLE,Nagaland(9),2026,School Bus,0
1,BHARAT STAGE I,Nagaland(9),2026,Educational Institution Bus,0
2,BHARAT STAGE II,Nagaland(9),2026,Educational Institution Bus,0
3,BHARAT STAGE III,Nagaland(9),2026,Educational Institution Bus,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Educational Institution Bus,0
5,BHARAT STAGE IV,Nagaland(9),2026,Educational Institution Bus,0
6,BHARAT STAGE VI,Nagaland(9),2026,Educational Institution Bus,0
7,CEV STAGE IV,Nagaland(9),2026,Educational Institution Bus,0
8,CEV STAGE V,Nagaland(9),2026,Educational Institution Bus,0
9,EURO 2,Nagaland(9),2026,Educational Institution Bus,0
10,EURO 3,Nagaland(9),2026,Educational Institution Bus,0
11,NOT AVAILABLE,Nagaland(9),2026,Educational Institution Bus,0
1,BHARAT STAGE I,Nagaland(9),2026,Ambulance,0
2,BHARAT STAGE II,Nagaland(9),2026,Ambulance,0
3,BHARAT STAGE III,Nagaland(9),2026,Ambulance,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Ambulance,0
5,BHARAT STAGE IV,Nagaland(9),2026,Ambulance,0
6,BHARAT STAGE VI,Nagaland(9),2026,Ambulance,6
7,CEV STAGE IV,Nagaland(9),2026,Ambulance,0
8,CEV STAGE V,Nagaland(9),2026,Ambulance,0
9,EURO 2,Nagaland(9),2026,Ambulance,0
10,EURO 3,Nagaland(9),2026,Ambulance,0
11,NOT AVAILABLE,Nagaland(9),2026,Ambulance,0
1,BHARAT STAGE I,Nagaland(9),2026,Animal Ambulance,0
2,BHARAT STAGE II,Nagaland(9),2026,Animal Ambulance,0
3,BHARAT STAGE III,Nagaland(9),2026,Animal Ambulance,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Animal Ambulance,0
5,BHARAT STAGE IV,Nagaland(9),2026,Animal Ambulance,0
6,BHARAT STAGE VI,Nagaland(9),2026,Animal Ambulance,0
7,CEV STAGE IV,Nagaland(9),2026,Animal Ambulance,0
8,CEV STAGE V,Nagaland(9),2026,Animal Ambulance,0
9,EURO 2,Nagaland(9),2026,Animal Ambulance,0
10,EURO 3,Nagaland(9),2026,Animal Ambulance,0
11,NOT AVAILABLE,Nagaland(9),2026,Animal Ambulance,0
1,BHARAT STAGE I,Nagaland(9),2026,Camper Van / Trailer,0
2,BHARAT STAGE II,Nagaland(9),2026,Camper Van / Trailer,0
3,BHARAT STAGE III,Nagaland(9),2026,Camper Van / Trailer,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Camper Van / Trailer,0
5,BHARAT STAGE IV,Nagaland(9),2026,Camper Van / Trailer,0
6,BHARAT STAGE VI,Nagaland(9),2026,Camper Van / Trailer,0
7,CEV STAGE IV,Nagaland(9),2026,Camper Van / Trailer,0
8,CEV STAGE V,Nagaland(9),2026,Camper Van / Trailer,0
9,EURO 2,Nagaland(9),2026,Camper Van / Trailer,0
10,EURO 3,Nagaland(9),2026,Camper Van / Trailer,0
11,NOT AVAILABLE,Nagaland(9),2026,Camper Van / Trailer,0
1,BHARAT STAGE I,Nagaland(9),2026,Cash Van,0
2,BHARAT STAGE II,Nagaland(9),2026,Cash Van,0
3,BHARAT STAGE III,Nagaland(9),2026,Cash Van,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Cash Van,0
5,BHARAT STAGE IV,Nagaland(9),2026,Cash Van,0
6,BHARAT STAGE VI,Nagaland(9),2026,Cash Van,0
7,CEV STAGE IV,Nagaland(9),2026,Cash Van,0
8,CEV STAGE V,Nagaland(9),2026,Cash Van,0
9,EURO 2,Nagaland(9),2026,Cash Van,0
10,EURO 3,Nagaland(9),2026,Cash Van,0
11,NOT AVAILABLE,Nagaland(9),2026,Cash Van,0
1,BHARAT STAGE I,Nagaland(9),2026,Fire Tenders,0
2,BHARAT STAGE II,Nagaland(9),2026,Fire Tenders,0
3,BHARAT STAGE III,Nagaland(9),2026,Fire Tenders,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Fire Tenders,0
5,BHARAT STAGE IV,Nagaland(9),2026,Fire Tenders,0
6,BHARAT STAGE VI,Nagaland(9),2026,Fire Tenders,0
7,CEV STAGE IV,Nagaland(9),2026,Fire Tenders,0
8,CEV STAGE V,Nagaland(9),2026,Fire Tenders,0
9,EURO 2,Nagaland(9),2026,Fire Tenders,0
10,EURO 3,Nagaland(9),2026,Fire Tenders,0
11,NOT AVAILABLE,Nagaland(9),2026,Fire Tenders,0
1,BHARAT STAGE I,Nagaland(9),2026,Snorked Ladders,0
2,BHARAT STAGE II,Nagaland(9),2026,Snorked Ladders,0
3,BHARAT STAGE III,Nagaland(9),2026,Snorked Ladders,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Snorked Ladders,0
5,BHARAT STAGE IV,Nagaland(9),2026,Snorked Ladders,0
6,BHARAT STAGE VI,Nagaland(9),2026,Snorked Ladders,0
7,CEV STAGE IV,Nagaland(9),2026,Snorked Ladders,0
8,CEV STAGE V,Nagaland(9),2026,Snorked Ladders,0
9,EURO 2,Nagaland(9),2026,Snorked Ladders,0
10,EURO 3,Nagaland(9),2026,Snorked Ladders,0
11,NOT AVAILABLE,Nagaland(9),2026,Snorked Ladders,0
1,BHARAT STAGE I,Nagaland(9),2026,Auxiliary Trailer,0
2,BHARAT STAGE II,Nagaland(9),2026,Auxiliary Trailer,0
3,BHARAT STAGE III,Nagaland(9),2026,Auxiliary Trailer,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Auxiliary Trailer,0
5,BHARAT STAGE IV,Nagaland(9),2026,Auxiliary Trailer,0
6,BHARAT STAGE VI,Nagaland(9),2026,Auxiliary Trailer,0
7,CEV STAGE IV,Nagaland(9),2026,Auxiliary Trailer,0
8,CEV STAGE V,Nagaland(9),2026,Auxiliary Trailer,0
9,EURO 2,Nagaland(9),2026,Auxiliary Trailer,0
10,EURO 3,Nagaland(9),2026,Auxiliary Trailer,0
11,NOT AVAILABLE,Nagaland(9),2026,Auxiliary Trailer,0
1,BHARAT STAGE I,Nagaland(9),2026,Fire Fighting Vehicle,0
2,BHARAT STAGE II,Nagaland(9),2026,Fire Fighting Vehicle,0
3,BHARAT STAGE III,Nagaland(9),2026,Fire Fighting Vehicle,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Fire Fighting Vehicle,0
5,BHARAT STAGE IV,Nagaland(9),2026,Fire Fighting Vehicle,0
6,BHARAT STAGE VI,Nagaland(9),2026,Fire Fighting Vehicle,0
7,CEV STAGE IV,Nagaland(9),2026,Fire Fighting Vehicle,0
8,CEV STAGE V,Nagaland(9),2026,Fire Fighting Vehicle,0
9,EURO 2,Nagaland(9),2026,Fire Fighting Vehicle,0
10,EURO 3,Nagaland(9),2026,Fire Fighting Vehicle,0
11,NOT AVAILABLE,Nagaland(9),2026,Fire Fighting Vehicle,0
1,BHARAT STAGE I,Nagaland(9),2026,Articulated Vehicle,0
2,BHARAT STAGE II,Nagaland(9),2026,Articulated Vehicle,0
3,BHARAT STAGE III,Nagaland(9),2026,Articulated Vehicle,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Articulated Vehicle,0
5,BHARAT STAGE IV,Nagaland(9),2026,Articulated Vehicle,0
6,BHARAT STAGE VI,Nagaland(9),2026,Articulated Vehicle,922
7,CEV STAGE IV,Nagaland(9),2026,Articulated Vehicle,0
8,CEV STAGE V,Nagaland(9),2026,Articulated Vehicle,0
9,EURO 2,Nagaland(9),2026,Articulated Vehicle,0
10,EURO 3,Nagaland(9),2026,Articulated Vehicle,0
11,NOT AVAILABLE,Nagaland(9),2026,Articulated Vehicle,0
1,BHARAT STAGE I,Nagaland(9),2026,Hearses,0
2,BHARAT STAGE II,Nagaland(9),2026,Hearses,0
3,BHARAT STAGE III,Nagaland(9),2026,Hearses,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Hearses,0
5,BHARAT STAGE IV,Nagaland(9),2026,Hearses,0
6,BHARAT STAGE VI,Nagaland(9),2026,Hearses,0
7,CEV STAGE IV,Nagaland(9),2026,Hearses,0
8,CEV STAGE V,Nagaland(9),2026,Hearses,0
9,EURO 2,Nagaland(9),2026,Hearses,0
10,EURO 3,Nagaland(9),2026,Hearses,0
11,NOT AVAILABLE,Nagaland(9),2026,Hearses,0
1,BHARAT STAGE I,Nagaland(9),2026,Omni Bus,0
2,BHARAT STAGE II,Nagaland(9),2026,Omni Bus,0
3,BHARAT STAGE III,Nagaland(9),2026,Omni Bus,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Omni Bus,0
5,BHARAT STAGE IV,Nagaland(9),2026,Omni Bus,0
6,BHARAT STAGE VI,Nagaland(9),2026,Omni Bus,0
7,CEV STAGE IV,Nagaland(9),2026,Omni Bus,0
8,CEV STAGE V,Nagaland(9),2026,Omni Bus,0
9,EURO 2,Nagaland(9),2026,Omni Bus,0
10,EURO 3,Nagaland(9),2026,Omni Bus,0
11,NOT AVAILABLE,Nagaland(9),2026,Omni Bus,0
1,BHARAT STAGE I,Nagaland(9),2026,Dumper,0
2,BHARAT STAGE II,Nagaland(9),2026,Dumper,0
3,BHARAT STAGE III,Nagaland(9),2026,Dumper,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Dumper,0
5,BHARAT STAGE IV,Nagaland(9),2026,Dumper,0
6,BHARAT STAGE VI,Nagaland(9),2026,Dumper,119
7,CEV STAGE IV,Nagaland(9),2026,Dumper,0
8,CEV STAGE V,Nagaland(9),2026,Dumper,0
9,EURO 2,Nagaland(9),2026,Dumper,0
10,EURO 3,Nagaland(9),2026,Dumper,0
11,NOT AVAILABLE,Nagaland(9),2026,Dumper,0
1,BHARAT STAGE I,Nagaland(9),2026,Excavator (Commercial),0
2,BHARAT STAGE II,Nagaland(9),2026,Excavator (Commercial),0
3,BHARAT STAGE III,Nagaland(9),2026,Excavator (Commercial),0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Excavator (Commercial),0
5,BHARAT STAGE IV,Nagaland(9),2026,Excavator (Commercial),0
6,BHARAT STAGE VI,Nagaland(9),2026,Excavator (Commercial),0
7,CEV STAGE IV,Nagaland(9),2026,Excavator (Commercial),0
8,CEV STAGE V,Nagaland(9),2026,Excavator (Commercial),0
9,EURO 2,Nagaland(9),2026,Excavator (Commercial),0
10,EURO 3,Nagaland(9),2026,Excavator (Commercial),0
11,NOT AVAILABLE,Nagaland(9),2026,Excavator (Commercial),0
1,BHARAT STAGE I,Nagaland(9),2026,Trailer (Commercial),0
2,BHARAT STAGE II,Nagaland(9),2026,Trailer (Commercial),0
3,BHARAT STAGE III,Nagaland(9),2026,Trailer (Commercial),0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Trailer (Commercial),0
5,BHARAT STAGE IV,Nagaland(9),2026,Trailer (Commercial),0
6,BHARAT STAGE VI,Nagaland(9),2026,Trailer (Commercial),0
7,CEV STAGE IV,Nagaland(9),2026,Trailer (Commercial),0
8,CEV STAGE V,Nagaland(9),2026,Trailer (Commercial),0
9,EURO 2,Nagaland(9),2026,Trailer (Commercial),0
10,EURO 3,Nagaland(9),2026,Trailer (Commercial),0
11,NOT AVAILABLE,Nagaland(9),2026,Trailer (Commercial),0
1,BHARAT STAGE I,Nagaland(9),2026,Tractor-Trolley(Commercial),0
2,BHARAT STAGE II,Nagaland(9),2026,Tractor-Trolley(Commercial),0
3,BHARAT STAGE III,Nagaland(9),2026,Tractor-Trolley(Commercial),0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Tractor-Trolley(Commercial),0
5,BHARAT STAGE IV,Nagaland(9),2026,Tractor-Trolley(Commercial),0
6,BHARAT STAGE VI,Nagaland(9),2026,Tractor-Trolley(Commercial),0
7,CEV STAGE IV,Nagaland(9),2026,Tractor-Trolley(Commercial),0
8,CEV STAGE V,Nagaland(9),2026,Tractor-Trolley(Commercial),0
9,EURO 2,Nagaland(9),2026,Tractor-Trolley(Commercial),0
10,EURO 3,Nagaland(9),2026,Tractor-Trolley(Commercial),0
11,NOT AVAILABLE,Nagaland(9),2026,Tractor-Trolley(Commercial),0
1,BHARAT STAGE I,Nagaland(9),2026,Semi-Trailer (Commercial),0
2,BHARAT STAGE II,Nagaland(9),2026,Semi-Trailer (Commercial),0
3,BHARAT STAGE III,Nagaland(9),2026,Semi-Trailer (Commercial),0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Semi-Trailer (Commercial),0
5,BHARAT STAGE IV,Nagaland(9),2026,Semi-Trailer (Commercial),0
6,BHARAT STAGE VI,Nagaland(9),2026,Semi-Trailer (Commercial),0
7,CEV STAGE IV,Nagaland(9),2026,Semi-Trailer (Commercial),0
8,CEV STAGE V,Nagaland(9),2026,Semi-Trailer (Commercial),0
9,EURO 2,Nagaland(9),2026,Semi-Trailer (Commercial),0
10,EURO 3,Nagaland(9),2026,Semi-Trailer (Commercial),0
11,NOT AVAILABLE,Nagaland(9),2026,Semi-Trailer (Commercial),0
1,BHARAT STAGE I,Nagaland(9),2026,Construction Equipment Vehicle (Commercial),0
2,BHARAT STAGE II,Nagaland(9),2026,Construction Equipment Vehicle (Commercial),0
3,BHARAT STAGE III,Nagaland(9),2026,Construction Equipment Vehicle (Commercial),0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Construction Equipment Vehicle (Commercial),0
5,BHARAT STAGE IV,Nagaland(9),2026,Construction Equipment Vehicle (Commercial),0
6,BHARAT STAGE VI,Nagaland(9),2026,Construction Equipment Vehicle (Commercial),0
7,CEV STAGE IV,Nagaland(9),2026,Construction Equipment Vehicle (Commercial),0
8,CEV STAGE V,Nagaland(9),2026,Construction Equipment Vehicle (Commercial),0
9,EURO 2,Nagaland(9),2026,Construction Equipment Vehicle (Commercial),0
10,EURO 3,Nagaland(9),2026,Construction Equipment Vehicle (Commercial),0
11,NOT AVAILABLE,Nagaland(9),2026,Construction Equipment Vehicle (Commercial),0
1,BHARAT STAGE I,Nagaland(9),2026,Quadricycle (Commercial),0
2,BHARAT STAGE II,Nagaland(9),2026,Quadricycle (Commercial),0
3,BHARAT STAGE III,Nagaland(9),2026,Quadricycle (Commercial),0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Quadricycle (Commercial),0
5,BHARAT STAGE IV,Nagaland(9),2026,Quadricycle (Commercial),0
6,BHARAT STAGE VI,Nagaland(9),2026,Quadricycle (Commercial),0
7,CEV STAGE IV,Nagaland(9),2026,Quadricycle (Commercial),0
8,CEV STAGE V,Nagaland(9),2026,Quadricycle (Commercial),0
9,EURO 2,Nagaland(9),2026,Quadricycle (Commercial),0
10,EURO 3,Nagaland(9),2026,Quadricycle (Commercial),0
11,NOT AVAILABLE,Nagaland(9),2026,Quadricycle (Commercial),0
1,BHARAT STAGE I,Nagaland(9),2026,Modular Hydraulic Trailer,0
2,BHARAT STAGE II,Nagaland(9),2026,Modular Hydraulic Trailer,0
3,BHARAT STAGE III,Nagaland(9),2026,Modular Hydraulic Trailer,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Modular Hydraulic Trailer,0
5,BHARAT STAGE IV,Nagaland(9),2026,Modular Hydraulic Trailer,0
6,BHARAT STAGE VI,Nagaland(9),2026,Modular Hydraulic Trailer,0
7,CEV STAGE IV,Nagaland(9),2026,Modular Hydraulic Trailer,0
8,CEV STAGE V,Nagaland(9),2026,Modular Hydraulic Trailer,0
9,EURO 2,Nagaland(9),2026,Modular Hydraulic Trailer,0
10,EURO 3,Nagaland(9),2026,Modular Hydraulic Trailer,0
11,NOT AVAILABLE,Nagaland(9),2026,Modular Hydraulic Trailer,0
1,BHARAT STAGE I,Nagaland(9),2026,Vintage Motor Vehicle,0
2,BHARAT STAGE II,Nagaland(9),2026,Vintage Motor Vehicle,0
3,BHARAT STAGE III,Nagaland(9),2026,Vintage Motor Vehicle,0
4,BHARAT STAGE III (CEV),Nagaland(9),2026,Vintage Motor Vehicle,0
5,BHARAT STAGE IV,Nagaland(9),2026,Vintage Motor Vehicle,0
