S No,Norms,State,Year,Fuel,Value
5,CEV STAGE IV,Kerala(87),2026,BIO-DIESEL(B100),0
6,CEV STAGE V,Kerala(87),2026,BIO-DIESEL(B100),0
7,NOT AVAILABLE,Kerala(87),2026,BIO-DIESEL(B100),0
8,TREM STAGE IV,Kerala(87),2026,BIO-DIESEL(B100),0
1,BHARAT STAGE IV,Kerala(87),2026,BIO-METHANE,0
2,BHARAT STAGE VI,Kerala(87),2026,BIO-METHANE,0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,BIO-METHANE,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,BIO-METHANE,0
5,CEV STAGE IV,Kerala(87),2026,BIO-METHANE,0
6,CEV STAGE V,Kerala(87),2026,BIO-METHANE,0
7,NOT AVAILABLE,Kerala(87),2026,BIO-METHANE,0
8,TREM STAGE IV,Kerala(87),2026,BIO-METHANE,0
1,BHARAT STAGE IV,Kerala(87),2026,CNG ONLY,0
2,BHARAT STAGE VI,Kerala(87),2026,CNG ONLY,"1,660"
3,BHARAT (TREM) STAGE III,Kerala(87),2026,CNG ONLY,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,CNG ONLY,0
5,CEV STAGE IV,Kerala(87),2026,CNG ONLY,0
6,CEV STAGE V,Kerala(87),2026,CNG ONLY,0
7,NOT AVAILABLE,Kerala(87),2026,CNG ONLY,0
8,TREM STAGE IV,Kerala(87),2026,CNG ONLY,0
1,BHARAT STAGE IV,Kerala(87),2026,DIESEL,2
2,BHARAT STAGE VI,Kerala(87),2026,DIESEL,"12,222"
3,BHARAT (TREM) STAGE III,Kerala(87),2026,DIESEL,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,DIESEL,82
5,CEV STAGE IV,Kerala(87),2026,DIESEL,1
6,CEV STAGE V,Kerala(87),2026,DIESEL,103
7,NOT AVAILABLE,Kerala(87),2026,DIESEL,0
8,TREM STAGE IV,Kerala(87),2026,DIESEL,8
1,BHARAT STAGE IV,Kerala(87),2026,DIESEL/HYBRID,0
2,BHARAT STAGE VI,Kerala(87),2026,DIESEL/HYBRID,46
3,BHARAT (TREM) STAGE III,Kerala(87),2026,DIESEL/HYBRID,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,DIESEL/HYBRID,0
5,CEV STAGE IV,Kerala(87),2026,DIESEL/HYBRID,0
6,CEV STAGE V,Kerala(87),2026,DIESEL/HYBRID,0
7,NOT AVAILABLE,Kerala(87),2026,DIESEL/HYBRID,0
8,TREM STAGE IV,Kerala(87),2026,DIESEL/HYBRID,0
1,BHARAT STAGE IV,Kerala(87),2026,DI-METHYL ETHER,0
2,BHARAT STAGE VI,Kerala(87),2026,DI-METHYL ETHER,0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,DI-METHYL ETHER,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,DI-METHYL ETHER,0
5,CEV STAGE IV,Kerala(87),2026,DI-METHYL ETHER,0
6,CEV STAGE V,Kerala(87),2026,DI-METHYL ETHER,0
7,NOT AVAILABLE,Kerala(87),2026,DI-METHYL ETHER,0
8,TREM STAGE IV,Kerala(87),2026,DI-METHYL ETHER,0
1,BHARAT STAGE IV,Kerala(87),2026,DUAL DIESEL/BIO CNG,0
2,BHARAT STAGE VI,Kerala(87),2026,DUAL DIESEL/BIO CNG,0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,DUAL DIESEL/BIO CNG,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,DUAL DIESEL/BIO CNG,0
5,CEV STAGE IV,Kerala(87),2026,DUAL DIESEL/BIO CNG,0
6,CEV STAGE V,Kerala(87),2026,DUAL DIESEL/BIO CNG,0
7,NOT AVAILABLE,Kerala(87),2026,DUAL DIESEL/BIO CNG,0
8,TREM STAGE IV,Kerala(87),2026,DUAL DIESEL/BIO CNG,0
1,BHARAT STAGE IV,Kerala(87),2026,DUAL DIESEL/CNG,0
2,BHARAT STAGE VI,Kerala(87),2026,DUAL DIESEL/CNG,0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,DUAL DIESEL/CNG,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,DUAL DIESEL/CNG,0
5,CEV STAGE IV,Kerala(87),2026,DUAL DIESEL/CNG,0
6,CEV STAGE V,Kerala(87),2026,DUAL DIESEL/CNG,0
7,NOT AVAILABLE,Kerala(87),2026,DUAL DIESEL/CNG,0
8,TREM STAGE IV,Kerala(87),2026,DUAL DIESEL/CNG,0
1,BHARAT STAGE IV,Kerala(87),2026,DUAL DIESEL/LNG,0
2,BHARAT STAGE VI,Kerala(87),2026,DUAL DIESEL/LNG,0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,DUAL DIESEL/LNG,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,DUAL DIESEL/LNG,0
5,CEV STAGE IV,Kerala(87),2026,DUAL DIESEL/LNG,0
6,CEV STAGE V,Kerala(87),2026,DUAL DIESEL/LNG,0
7,NOT AVAILABLE,Kerala(87),2026,DUAL DIESEL/LNG,0
8,TREM STAGE IV,Kerala(87),2026,DUAL DIESEL/LNG,0
1,BHARAT STAGE IV,Kerala(87),2026,ELECTRIC(BOV),0
2,BHARAT STAGE VI,Kerala(87),2026,ELECTRIC(BOV),0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,ELECTRIC(BOV),0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,ELECTRIC(BOV),0
5,CEV STAGE IV,Kerala(87),2026,ELECTRIC(BOV),0
6,CEV STAGE V,Kerala(87),2026,ELECTRIC(BOV),0
7,NOT AVAILABLE,Kerala(87),2026,ELECTRIC(BOV),"1,860"
8,TREM STAGE IV,Kerala(87),2026,ELECTRIC(BOV),0
1,BHARAT STAGE IV,Kerala(87),2026,ETHANOL,0
2,BHARAT STAGE VI,Kerala(87),2026,ETHANOL,0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,ETHANOL,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,ETHANOL,0
5,CEV STAGE IV,Kerala(87),2026,ETHANOL,0
6,CEV STAGE V,Kerala(87),2026,ETHANOL,0
7,NOT AVAILABLE,Kerala(87),2026,ETHANOL,0
8,TREM STAGE IV,Kerala(87),2026,ETHANOL,0
1,BHARAT STAGE IV,Kerala(87),2026,FLEX-FUEL(BIO-DIESEL),0
2,BHARAT STAGE VI,Kerala(87),2026,FLEX-FUEL(BIO-DIESEL),0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,FLEX-FUEL(BIO-DIESEL),0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,FLEX-FUEL(BIO-DIESEL),0
5,CEV STAGE IV,Kerala(87),2026,FLEX-FUEL(BIO-DIESEL),0
6,CEV STAGE V,Kerala(87),2026,FLEX-FUEL(BIO-DIESEL),0
7,NOT AVAILABLE,Kerala(87),2026,FLEX-FUEL(BIO-DIESEL),0
8,TREM STAGE IV,Kerala(87),2026,FLEX-FUEL(BIO-DIESEL),0
1,BHARAT STAGE IV,Kerala(87),2026,FLEX-FUEL(ETHANOL),0
2,BHARAT STAGE VI,Kerala(87),2026,FLEX-FUEL(ETHANOL),0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,FLEX-FUEL(ETHANOL),0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,FLEX-FUEL(ETHANOL),0
5,CEV STAGE IV,Kerala(87),2026,FLEX-FUEL(ETHANOL),0
6,CEV STAGE V,Kerala(87),2026,FLEX-FUEL(ETHANOL),0
7,NOT AVAILABLE,Kerala(87),2026,FLEX-FUEL(ETHANOL),0
8,TREM STAGE IV,Kerala(87),2026,FLEX-FUEL(ETHANOL),0
1,BHARAT STAGE IV,Kerala(87),2026,FUEL CELL HYDROGEN,0
2,BHARAT STAGE VI,Kerala(87),2026,FUEL CELL HYDROGEN,0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,FUEL CELL HYDROGEN,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,FUEL CELL HYDROGEN,0
5,CEV STAGE IV,Kerala(87),2026,FUEL CELL HYDROGEN,0
6,CEV STAGE V,Kerala(87),2026,FUEL CELL HYDROGEN,0
7,NOT AVAILABLE,Kerala(87),2026,FUEL CELL HYDROGEN,0
8,TREM STAGE IV,Kerala(87),2026,FUEL CELL HYDROGEN,0
1,BHARAT STAGE IV,Kerala(87),2026,HCNG,0
2,BHARAT STAGE VI,Kerala(87),2026,HCNG,0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,HCNG,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,HCNG,0
5,CEV STAGE IV,Kerala(87),2026,HCNG,0
6,CEV STAGE V,Kerala(87),2026,HCNG,0
7,NOT AVAILABLE,Kerala(87),2026,HCNG,0
8,TREM STAGE IV,Kerala(87),2026,HCNG,0
1,BHARAT STAGE IV,Kerala(87),2026,HYDROGEN(ICE),0
2,BHARAT STAGE VI,Kerala(87),2026,HYDROGEN(ICE),0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,HYDROGEN(ICE),0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,HYDROGEN(ICE),0
5,CEV STAGE IV,Kerala(87),2026,HYDROGEN(ICE),0
6,CEV STAGE V,Kerala(87),2026,HYDROGEN(ICE),0
7,NOT AVAILABLE,Kerala(87),2026,HYDROGEN(ICE),0
8,TREM STAGE IV,Kerala(87),2026,HYDROGEN(ICE),0
1,BHARAT STAGE IV,Kerala(87),2026,LNG,0
2,BHARAT STAGE VI,Kerala(87),2026,LNG,0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,LNG,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,LNG,0
5,CEV STAGE IV,Kerala(87),2026,LNG,0
6,CEV STAGE V,Kerala(87),2026,LNG,0
7,NOT AVAILABLE,Kerala(87),2026,LNG,0
8,TREM STAGE IV,Kerala(87),2026,LNG,0
1,BHARAT STAGE IV,Kerala(87),2026,LPG ONLY,0
2,BHARAT STAGE VI,Kerala(87),2026,LPG ONLY,3
3,BHARAT (TREM) STAGE III,Kerala(87),2026,LPG ONLY,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,LPG ONLY,0
5,CEV STAGE IV,Kerala(87),2026,LPG ONLY,0
6,CEV STAGE V,Kerala(87),2026,LPG ONLY,0
7,NOT AVAILABLE,Kerala(87),2026,LPG ONLY,0
8,TREM STAGE IV,Kerala(87),2026,LPG ONLY,0
1,BHARAT STAGE IV,Kerala(87),2026,METHANOL,0
2,BHARAT STAGE VI,Kerala(87),2026,METHANOL,0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,METHANOL,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,METHANOL,0
5,CEV STAGE IV,Kerala(87),2026,METHANOL,0
6,CEV STAGE V,Kerala(87),2026,METHANOL,0
7,NOT AVAILABLE,Kerala(87),2026,METHANOL,0
8,TREM STAGE IV,Kerala(87),2026,METHANOL,0
1,BHARAT STAGE IV,Kerala(87),2026,NOT APPLICABLE,0
2,BHARAT STAGE VI,Kerala(87),2026,NOT APPLICABLE,0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,NOT APPLICABLE,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,NOT APPLICABLE,0
5,CEV STAGE IV,Kerala(87),2026,NOT APPLICABLE,0
6,CEV STAGE V,Kerala(87),2026,NOT APPLICABLE,0
7,NOT AVAILABLE,Kerala(87),2026,NOT APPLICABLE,0
8,TREM STAGE IV,Kerala(87),2026,NOT APPLICABLE,0
1,BHARAT STAGE IV,Kerala(87),2026,PETROL,1
2,BHARAT STAGE VI,Kerala(87),2026,PETROL,"28,798"
3,BHARAT (TREM) STAGE III,Kerala(87),2026,PETROL,1
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,PETROL,0
5,CEV STAGE IV,Kerala(87),2026,PETROL,0
6,CEV STAGE V,Kerala(87),2026,PETROL,0
7,NOT AVAILABLE,Kerala(87),2026,PETROL,0
8,TREM STAGE IV,Kerala(87),2026,PETROL,0
1,BHARAT STAGE IV,Kerala(87),2026,PETROL/CNG,0
2,BHARAT STAGE VI,Kerala(87),2026,PETROL/CNG,140
3,BHARAT (TREM) STAGE III,Kerala(87),2026,PETROL/CNG,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,PETROL/CNG,0
5,CEV STAGE IV,Kerala(87),2026,PETROL/CNG,0
6,CEV STAGE V,Kerala(87),2026,PETROL/CNG,0
7,NOT AVAILABLE,Kerala(87),2026,PETROL/CNG,0
8,TREM STAGE IV,Kerala(87),2026,PETROL/CNG,0
1,BHARAT STAGE IV,Kerala(87),2026,PETROL(E20)/CNG,0
2,BHARAT STAGE VI,Kerala(87),2026,PETROL(E20)/CNG,"2,032"
3,BHARAT (TREM) STAGE III,Kerala(87),2026,PETROL(E20)/CNG,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,PETROL(E20)/CNG,0
5,CEV STAGE IV,Kerala(87),2026,PETROL(E20)/CNG,0
6,CEV STAGE V,Kerala(87),2026,PETROL(E20)/CNG,0
7,NOT AVAILABLE,Kerala(87),2026,PETROL(E20)/CNG,0
8,TREM STAGE IV,Kerala(87),2026,PETROL(E20)/CNG,0
1,BHARAT STAGE IV,Kerala(87),2026,PETROL(E20)/HYBRID,0
2,BHARAT STAGE VI,Kerala(87),2026,PETROL(E20)/HYBRID,"2,268"
3,BHARAT (TREM) STAGE III,Kerala(87),2026,PETROL(E20)/HYBRID,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,PETROL(E20)/HYBRID,0
5,CEV STAGE IV,Kerala(87),2026,PETROL(E20)/HYBRID,0
6,CEV STAGE V,Kerala(87),2026,PETROL(E20)/HYBRID,0
7,NOT AVAILABLE,Kerala(87),2026,PETROL(E20)/HYBRID,0
8,TREM STAGE IV,Kerala(87),2026,PETROL(E20)/HYBRID,0
1,BHARAT STAGE IV,Kerala(87),2026,PETROL(E20)/HYBRID/CNG,0
2,BHARAT STAGE VI,Kerala(87),2026,PETROL(E20)/HYBRID/CNG,0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,PETROL(E20)/HYBRID/CNG,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,PETROL(E20)/HYBRID/CNG,0
5,CEV STAGE IV,Kerala(87),2026,PETROL(E20)/HYBRID/CNG,0
6,CEV STAGE V,Kerala(87),2026,PETROL(E20)/HYBRID/CNG,0
7,NOT AVAILABLE,Kerala(87),2026,PETROL(E20)/HYBRID/CNG,0
8,TREM STAGE IV,Kerala(87),2026,PETROL(E20)/HYBRID/CNG,0
1,BHARAT STAGE IV,Kerala(87),2026,PETROL(E20)/LPG,0
2,BHARAT STAGE VI,Kerala(87),2026,PETROL(E20)/LPG,0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,PETROL(E20)/LPG,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,PETROL(E20)/LPG,0
5,CEV STAGE IV,Kerala(87),2026,PETROL(E20)/LPG,0
6,CEV STAGE V,Kerala(87),2026,PETROL(E20)/LPG,0
7,NOT AVAILABLE,Kerala(87),2026,PETROL(E20)/LPG,0
8,TREM STAGE IV,Kerala(87),2026,PETROL(E20)/LPG,0
1,BHARAT STAGE IV,Kerala(87),2026,PETROL/ETHANOL,0
2,BHARAT STAGE VI,Kerala(87),2026,PETROL/ETHANOL,"80,155"
3,BHARAT (TREM) STAGE III,Kerala(87),2026,PETROL/ETHANOL,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,PETROL/ETHANOL,0
5,CEV STAGE IV,Kerala(87),2026,PETROL/ETHANOL,0
6,CEV STAGE V,Kerala(87),2026,PETROL/ETHANOL,0
7,NOT AVAILABLE,Kerala(87),2026,PETROL/ETHANOL,0
8,TREM STAGE IV,Kerala(87),2026,PETROL/ETHANOL,0
1,BHARAT STAGE IV,Kerala(87),2026,PETROL/HYBRID,0
2,BHARAT STAGE VI,Kerala(87),2026,PETROL/HYBRID,"1,067"
3,BHARAT (TREM) STAGE III,Kerala(87),2026,PETROL/HYBRID,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,PETROL/HYBRID,0
5,CEV STAGE IV,Kerala(87),2026,PETROL/HYBRID,0
6,CEV STAGE V,Kerala(87),2026,PETROL/HYBRID,0
7,NOT AVAILABLE,Kerala(87),2026,PETROL/HYBRID,0
8,TREM STAGE IV,Kerala(87),2026,PETROL/HYBRID,0
1,BHARAT STAGE IV,Kerala(87),2026,PETROL/HYBRID/CNG,0
2,BHARAT STAGE VI,Kerala(87),2026,PETROL/HYBRID/CNG,0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,PETROL/HYBRID/CNG,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,PETROL/HYBRID/CNG,0
5,CEV STAGE IV,Kerala(87),2026,PETROL/HYBRID/CNG,0
6,CEV STAGE V,Kerala(87),2026,PETROL/HYBRID/CNG,0
7,NOT AVAILABLE,Kerala(87),2026,PETROL/HYBRID/CNG,0
8,TREM STAGE IV,Kerala(87),2026,PETROL/HYBRID/CNG,0
1,BHARAT STAGE IV,Kerala(87),2026,PETROL/LPG,0
2,BHARAT STAGE VI,Kerala(87),2026,PETROL/LPG,0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,PETROL/LPG,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,PETROL/LPG,0
5,CEV STAGE IV,Kerala(87),2026,PETROL/LPG,0
6,CEV STAGE V,Kerala(87),2026,PETROL/LPG,0
7,NOT AVAILABLE,Kerala(87),2026,PETROL/LPG,0
8,TREM STAGE IV,Kerala(87),2026,PETROL/LPG,0
1,BHARAT STAGE IV,Kerala(87),2026,PETROL/METHANOL,0
2,BHARAT STAGE VI,Kerala(87),2026,PETROL/METHANOL,0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,PETROL/METHANOL,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,PETROL/METHANOL,0
5,CEV STAGE IV,Kerala(87),2026,PETROL/METHANOL,0
6,CEV STAGE V,Kerala(87),2026,PETROL/METHANOL,0
7,NOT AVAILABLE,Kerala(87),2026,PETROL/METHANOL,0
8,TREM STAGE IV,Kerala(87),2026,PETROL/METHANOL,0
1,BHARAT STAGE IV,Kerala(87),2026,PLUG-IN HYBRID EV,0
2,BHARAT STAGE VI,Kerala(87),2026,PLUG-IN HYBRID EV,0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,PLUG-IN HYBRID EV,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,PLUG-IN HYBRID EV,0
5,CEV STAGE IV,Kerala(87),2026,PLUG-IN HYBRID EV,0
6,CEV STAGE V,Kerala(87),2026,PLUG-IN HYBRID EV,0
7,NOT AVAILABLE,Kerala(87),2026,PLUG-IN HYBRID EV,0
8,TREM STAGE IV,Kerala(87),2026,PLUG-IN HYBRID EV,0
1,BHARAT STAGE IV,Kerala(87),2026,PURE EV,0
2,BHARAT STAGE VI,Kerala(87),2026,PURE EV,0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,PURE EV,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,PURE EV,0
5,CEV STAGE IV,Kerala(87),2026,PURE EV,0
6,CEV STAGE V,Kerala(87),2026,PURE EV,0
7,NOT AVAILABLE,Kerala(87),2026,PURE EV,"15,334"
8,TREM STAGE IV,Kerala(87),2026,PURE EV,0
1,BHARAT STAGE IV,Kerala(87),2026,SOLAR,0
2,BHARAT STAGE VI,Kerala(87),2026,SOLAR,0
3,BHARAT (TREM) STAGE III,Kerala(87),2026,SOLAR,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,SOLAR,0
5,CEV STAGE IV,Kerala(87),2026,SOLAR,0
6,CEV STAGE V,Kerala(87),2026,SOLAR,0
7,NOT AVAILABLE,Kerala(87),2026,SOLAR,0
8,TREM STAGE IV,Kerala(87),2026,SOLAR,0
1,BHARAT STAGE IV,Kerala(87),2026,STRONG HYBRID EV,0
2,BHARAT STAGE VI,Kerala(87),2026,STRONG HYBRID EV,"1,124"
3,BHARAT (TREM) STAGE III,Kerala(87),2026,STRONG HYBRID EV,0
4,BHARAT (TREM) STAGE III A,Kerala(87),2026,STRONG HYBRID EV,0
5,CEV STAGE IV,Kerala(87),2026,STRONG HYBRID EV,0
6,CEV STAGE V,Kerala(87),2026,STRONG HYBRID EV,0
7,NOT AVAILABLE,Kerala(87),2026,STRONG HYBRID EV,0
8,TREM STAGE IV,Kerala(87),2026,STRONG HYBRID EV,0
1,BHARAT STAGE VI,Ladakh(3),2026,BIO-CNG/BIO-GAS,0
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,BIO-CNG/BIO-GAS,0
3,CEV STAGE V,Ladakh(3),2026,BIO-CNG/BIO-GAS,0
4,NOT AVAILABLE,Ladakh(3),2026,BIO-CNG/BIO-GAS,0
1,BHARAT STAGE VI,Ladakh(3),2026,BIO-DIESEL(B100),0
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,BIO-DIESEL(B100),0
3,CEV STAGE V,Ladakh(3),2026,BIO-DIESEL(B100),0
4,NOT AVAILABLE,Ladakh(3),2026,BIO-DIESEL(B100),0
1,BHARAT STAGE VI,Ladakh(3),2026,BIO-METHANE,0
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,BIO-METHANE,0
3,CEV STAGE V,Ladakh(3),2026,BIO-METHANE,0
4,NOT AVAILABLE,Ladakh(3),2026,BIO-METHANE,0
1,BHARAT STAGE VI,Ladakh(3),2026,CNG ONLY,0
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,CNG ONLY,0
3,CEV STAGE V,Ladakh(3),2026,CNG ONLY,0
4,NOT AVAILABLE,Ladakh(3),2026,CNG ONLY,0
1,BHARAT STAGE VI,Ladakh(3),2026,DIESEL,120
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,DIESEL,7
3,CEV STAGE V,Ladakh(3),2026,DIESEL,1
4,NOT AVAILABLE,Ladakh(3),2026,DIESEL,0
1,BHARAT STAGE VI,Ladakh(3),2026,DIESEL/HYBRID,1
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,DIESEL/HYBRID,0
3,CEV STAGE V,Ladakh(3),2026,DIESEL/HYBRID,0
4,NOT AVAILABLE,Ladakh(3),2026,DIESEL/HYBRID,0
1,BHARAT STAGE VI,Ladakh(3),2026,DI-METHYL ETHER,0
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,DI-METHYL ETHER,0
3,CEV STAGE V,Ladakh(3),2026,DI-METHYL ETHER,0
4,NOT AVAILABLE,Ladakh(3),2026,DI-METHYL ETHER,0
1,BHARAT STAGE VI,Ladakh(3),2026,DUAL DIESEL/BIO CNG,0
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,DUAL DIESEL/BIO CNG,0
3,CEV STAGE V,Ladakh(3),2026,DUAL DIESEL/BIO CNG,0
4,NOT AVAILABLE,Ladakh(3),2026,DUAL DIESEL/BIO CNG,0
1,BHARAT STAGE VI,Ladakh(3),2026,DUAL DIESEL/CNG,0
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,DUAL DIESEL/CNG,0
3,CEV STAGE V,Ladakh(3),2026,DUAL DIESEL/CNG,0
4,NOT AVAILABLE,Ladakh(3),2026,DUAL DIESEL/CNG,0
1,BHARAT STAGE VI,Ladakh(3),2026,DUAL DIESEL/LNG,0
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,DUAL DIESEL/LNG,0
3,CEV STAGE V,Ladakh(3),2026,DUAL DIESEL/LNG,0
4,NOT AVAILABLE,Ladakh(3),2026,DUAL DIESEL/LNG,0
1,BHARAT STAGE VI,Ladakh(3),2026,ELECTRIC(BOV),0
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,ELECTRIC(BOV),0
3,CEV STAGE V,Ladakh(3),2026,ELECTRIC(BOV),0
4,NOT AVAILABLE,Ladakh(3),2026,ELECTRIC(BOV),0
1,BHARAT STAGE VI,Ladakh(3),2026,ETHANOL,0
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,ETHANOL,0
3,CEV STAGE V,Ladakh(3),2026,ETHANOL,0
4,NOT AVAILABLE,Ladakh(3),2026,ETHANOL,0
1,BHARAT STAGE VI,Ladakh(3),2026,FLEX-FUEL(BIO-DIESEL),0
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,FLEX-FUEL(BIO-DIESEL),0
3,CEV STAGE V,Ladakh(3),2026,FLEX-FUEL(BIO-DIESEL),0
4,NOT AVAILABLE,Ladakh(3),2026,FLEX-FUEL(BIO-DIESEL),0
1,BHARAT STAGE VI,Ladakh(3),2026,FLEX-FUEL(ETHANOL),0
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,FLEX-FUEL(ETHANOL),0
3,CEV STAGE V,Ladakh(3),2026,FLEX-FUEL(ETHANOL),0
4,NOT AVAILABLE,Ladakh(3),2026,FLEX-FUEL(ETHANOL),0
1,BHARAT STAGE VI,Ladakh(3),2026,FUEL CELL HYDROGEN,0
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,FUEL CELL HYDROGEN,0
3,CEV STAGE V,Ladakh(3),2026,FUEL CELL HYDROGEN,0
4,NOT AVAILABLE,Ladakh(3),2026,FUEL CELL HYDROGEN,0
1,BHARAT STAGE VI,Ladakh(3),2026,HCNG,0
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,HCNG,0
3,CEV STAGE V,Ladakh(3),2026,HCNG,0
4,NOT AVAILABLE,Ladakh(3),2026,HCNG,0
1,BHARAT STAGE VI,Ladakh(3),2026,HYDROGEN(ICE),0
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,HYDROGEN(ICE),0
3,CEV STAGE V,Ladakh(3),2026,HYDROGEN(ICE),0
4,NOT AVAILABLE,Ladakh(3),2026,HYDROGEN(ICE),0
1,BHARAT STAGE VI,Ladakh(3),2026,LNG,0
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,LNG,0
3,CEV STAGE V,Ladakh(3),2026,LNG,0
4,NOT AVAILABLE,Ladakh(3),2026,LNG,0
1,BHARAT STAGE VI,Ladakh(3),2026,LPG ONLY,0
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,LPG ONLY,0
3,CEV STAGE V,Ladakh(3),2026,LPG ONLY,0
4,NOT AVAILABLE,Ladakh(3),2026,LPG ONLY,0
1,BHARAT STAGE VI,Ladakh(3),2026,METHANOL,0
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,METHANOL,0
3,CEV STAGE V,Ladakh(3),2026,METHANOL,0
4,NOT AVAILABLE,Ladakh(3),2026,METHANOL,0
1,BHARAT STAGE VI,Ladakh(3),2026,NOT APPLICABLE,0
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,NOT APPLICABLE,0
3,CEV STAGE V,Ladakh(3),2026,NOT APPLICABLE,0
4,NOT AVAILABLE,Ladakh(3),2026,NOT APPLICABLE,0
1,BHARAT STAGE VI,Ladakh(3),2026,PETROL,21
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,PETROL,0
3,CEV STAGE V,Ladakh(3),2026,PETROL,0
4,NOT AVAILABLE,Ladakh(3),2026,PETROL,0
1,BHARAT STAGE VI,Ladakh(3),2026,PETROL/CNG,0
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,PETROL/CNG,0
3,CEV STAGE V,Ladakh(3),2026,PETROL/CNG,0
4,NOT AVAILABLE,Ladakh(3),2026,PETROL/CNG,0
1,BHARAT STAGE VI,Ladakh(3),2026,PETROL(E20)/CNG,0
2,BHARAT (TREM) STAGE III A,Ladakh(3),2026,PETROL(E20)/CNG,0
3,CEV STAGE V,Ladakh(3),2026,PETROL(E20)/CNG,0
